game_id,name,display_name,position,position_id,order
401488900,Eric Brewton,Eric Brewton,Referee,40,1
401488900,Daryl Humphrey,Daryl Humphrey,Referee,40,2
401488900,Alexis Perez,Alexis Perez,Referee,40,3
