game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,home_win_percentage,away_win_percentage,tie_percentage,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488900,401488900101904701,101904701,1,1st Quarter,9:52,592,52,,JumpShot,558,Makayla Timpson made Jumper. Assisted by Ta'Niya Latson.,0,2,True,2,True,,,2023-01-20T00:02:34Z,0.374,0.626,0.0,4433546,,,4609797,,
401488900,401488900101907701,101907701,1,1st Quarter,9:22,562,258,,JumpShot,558,Alexia Smith made Jumper. Assisted by Sam Brunelle.,2,2,True,2,True,,,2023-01-20T00:03:03Z,0.402,0.598,0.0,4433742,,,4433631,,
401488900,401488900101908601,101908601,1,1st Quarter,9:13,553,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,2,2,False,3,True,,,2023-01-20T00:03:15Z,0.423,0.577,0.0,4398609,,,,,
401488900,401488900101908901,101908901,1,1st Quarter,9:10,550,258,,Defensive Rebound,587,Camryn Taylor Defensive Rebound.,2,2,False,0,False,,,2023-01-20T00:03:15Z,0.43,0.5700000000000001,0.0,4595150,,,,,
401488900,401488900101909701,101909701,1,1st Quarter,9:02,542,258,,LayUpShot,572,Camryn Taylor made Layup. Assisted by Kaydan Lawson.,4,2,True,2,True,,,2023-01-20T00:03:23Z,0.459,0.5409999999999999,0.0,4595150,,,4433762,,
401488900,401488900101915101,101915101,1,1st Quarter,8:48,528,52,,JumpShot,558,Sara Bejedi missed Three Point Jumper.,4,2,False,3,True,,,2023-01-20T00:03:37Z,0.475,0.525,0.0,4595844,,,,,
401488900,401488900101915301,101915301,1,1st Quarter,8:46,526,258,,Defensive Rebound,587,Virginia Defensive Rebound.,4,2,False,0,False,,,2023-01-20T00:03:37Z,0.48,0.52,0.0,,,,,,
401488900,401488900101916601,101916601,1,1st Quarter,8:33,513,258,,JumpShot,558,Sam Brunelle missed Three Point Jumper.,4,2,False,3,True,,,2023-01-20T00:04:01Z,0.466,0.534,0.0,4433631,,,,,
401488900,401488900101916901,101916901,1,1st Quarter,8:30,510,258,,Offensive Rebound,586,Carole Miller Offensive Rebound.,4,2,False,0,False,,,2023-01-20T00:04:05Z,0.481,0.519,0.0,4433120,,,,,
401488900,401488900101917801,101917801,1,1st Quarter,8:21,501,52,,PersonalFoul,519,Foul on Sara Bejedi.,4,2,False,0,False,,,2023-01-20T00:04:12Z,0.484,0.516,0.0,4595844,,,,,
401488900,401488900101918201,101918201,1,1st Quarter,8:17,497,258,,LayUpShot,572,Sam Brunelle missed Layup.,4,2,False,2,True,,,2023-01-20T00:04:34Z,0.468,0.532,0.0,4433631,,,,,
401488900,401488900101918202,101918202,1,1st Quarter,8:17,497,52,,Block Shot,618,Makayla Timpson Block.,4,2,False,0,False,,,2023-01-20T00:04:34Z,0.468,0.532,0.0,4433546,,,,,
401488900,401488900101918203,101918203,1,1st Quarter,8:17,497,258,,Offensive Rebound,586,Virginia Offensive Rebound.,4,2,False,0,False,,,2023-01-20T00:04:34Z,0.484,0.516,0.0,,,,,,
401488900,401488900101918701,101918701,1,1st Quarter,8:12,492,258,,JumpShot,558,Kaydan Lawson missed Three Point Jumper.,4,2,False,3,True,,,2023-01-20T00:04:57Z,0.468,0.532,0.0,4433762,,,,,
401488900,401488900101919201,101919201,1,1st Quarter,8:07,487,258,,Offensive Rebound,586,Camryn Taylor Offensive Rebound.,4,2,False,0,False,,,2023-01-20T00:05:05Z,0.485,0.515,0.0,4595150,,,,,
401488900,401488900101919202,101919202,1,1st Quarter,8:07,487,258,,LayUpShot,572,Camryn Taylor made Layup.,6,2,True,2,True,,,2023-01-20T00:05:05Z,0.52,0.48,0.0,4595150,,,,,
401488900,401488900101925301,101925301,1,1st Quarter,7:46,466,52,,JumpShot,558,Ta'Niya Latson missed Jumper.,6,2,False,2,True,,,2023-01-20T00:05:25Z,0.537,0.46299999999999997,0.0,4609797,,,,,
401488900,401488900101925302,101925302,1,1st Quarter,7:46,466,258,,Block Shot,618,Kaydan Lawson Block.,6,2,False,0,False,,,2023-01-20T00:05:25Z,0.537,0.46299999999999997,0.0,4433762,,,,,
401488900,401488900101925501,101925501,1,1st Quarter,7:44,464,52,,Offensive Rebound,586,Erin Howard Offensive Rebound.,6,2,False,0,False,,,2023-01-20T00:05:25Z,0.521,0.479,0.0,4398609,,,,,
401488900,401488900101925502,101925502,1,1st Quarter,7:44,464,258,,PersonalFoul,519,Foul on Camryn Taylor.,6,2,False,0,False,,,2023-01-20T00:05:25Z,0.519,0.481,0.0,4595150,,,,,
401488900,401488900101925503,101925503,1,1st Quarter,7:44,464,52,,MadeFreeThrow,540,Erin Howard missed Free Throw.,6,2,False,1,True,,,2023-01-20T00:05:25Z,0.519,0.481,0.0,4398609,,,,,
401488900,401488900101925504,101925504,1,1st Quarter,7:44,464,52,,Offensive Rebound,586,Florida State Offensive Rebound.,6,2,False,0,False,,,2023-01-20T00:05:25Z,0.519,0.481,0.0,,,,,,
401488900,401488900101925505,101925505,1,1st Quarter,7:44,464,52,,MadeFreeThrow,540,Erin Howard made Free Throw.,6,3,True,1,True,,,2023-01-20T00:05:25Z,0.491,0.509,0.0,4398609,,,,,
401488900,401488900101928101,101928101,1,1st Quarter,7:18,438,258,,LayUpShot,572,Carole Miller missed Layup.,6,3,False,2,True,,,2023-01-20T00:06:38Z,0.498,0.502,0.0,4433120,,,,,
401488900,401488900101928102,101928102,1,1st Quarter,7:18,438,52,,Defensive Rebound,587,Ta'Niya Latson Defensive Rebound.,6,3,False,0,False,,,2023-01-20T00:06:38Z,0.493,0.507,0.0,4609797,,,,,
401488900,401488900101928103,101928103,1,1st Quarter,7:18,438,258,,PersonalFoul,519,Foul on Camryn Taylor.,6,3,False,0,False,,,2023-01-20T00:06:38Z,0.491,0.509,0.0,4595150,,,,,
401488900,401488900101929101,101929101,1,1st Quarter,7:08,428,52,,JumpShot,558,Ta'Niya Latson missed Jumper.,6,3,False,2,True,,,2023-01-20T00:07:07Z,0.508,0.492,0.0,4609797,,,,,
401488900,401488900101929201,101929201,1,1st Quarter,7:07,427,258,,Defensive Rebound,587,Virginia Defensive Rebound.,6,3,False,0,False,,,2023-01-20T00:07:11Z,0.514,0.486,0.0,,,,,,
401488900,401488900101936001,101936001,1,1st Quarter,6:39,399,258,,Lost Ball Turnover,598,Kaydan Lawson Turnover.,6,3,False,0,False,,,2023-01-20T00:07:41Z,0.493,0.507,0.0,4433762,,,,,
401488900,401488900101936002,101936002,1,1st Quarter,6:39,399,52,,Steal,607,Sara Bejedi Steal.,6,3,False,0,False,,,2023-01-20T00:07:46Z,0.493,0.507,0.0,4595844,,,,,
401488900,401488900101936401,101936401,1,1st Quarter,6:35,395,52,,LayUpShot,572,Sara Bejedi missed Layup.,6,3,False,2,True,,,2023-01-20T00:07:46Z,0.51,0.49,0.0,4595844,,,,,
401488900,401488900101936402,101936402,1,1st Quarter,6:35,395,258,,Block Shot,618,Carole Miller Block.,6,3,False,0,False,,,2023-01-20T00:07:46Z,0.51,0.49,0.0,4433120,,,,,
401488900,401488900101936403,101936403,1,1st Quarter,6:35,395,52,,Offensive Rebound,586,Florida State Offensive Rebound.,6,3,False,0,False,,,2023-01-20T00:07:46Z,0.493,0.507,0.0,,,,,,
401488900,401488900101936901,101936901,1,1st Quarter,6:30,390,52,,JumpShot,558,Ta'Niya Latson made Jumper.,6,5,True,2,True,,,2023-01-20T00:08:06Z,0.46,0.54,0.0,4609797,,,,,
401488900,401488900101938601,101938601,1,1st Quarter,6:13,373,258,,JumpShot,558,Taylor Valladay missed Three Point Jumper.,6,5,False,3,True,,,2023-01-20T00:08:54Z,0.445,0.5549999999999999,0.0,4595147,,,,,
401488900,401488900101939001,101939001,1,1st Quarter,6:09,369,52,,Defensive Rebound,587,Valencia Myers Defensive Rebound.,6,5,False,0,False,,,2023-01-20T00:08:57Z,0.44,0.56,0.0,4398583,,,,,
401488900,401488900101939401,101939401,1,1st Quarter,6:05,365,52,,PersonalFoul,519,Foul on Valencia Myers.,6,5,False,0,False,,,2023-01-20T00:09:03Z,0.463,0.5369999999999999,0.0,4398583,,,,,
401488900,401488900101939402,101939402,1,1st Quarter,6:05,365,52,,Lost Ball Turnover,598,Valencia Myers Turnover.,6,5,False,0,False,,,2023-01-20T00:09:03Z,0.46,0.54,0.0,4398583,,,,,
401488900,401488900101944401,101944401,1,1st Quarter,5:55,355,52,,PersonalFoul,519,Foul on Valencia Myers.,6,5,False,0,False,,,2023-01-20T00:09:30Z,0.464,0.536,0.0,4398583,,,,,
401488900,401488900101944701,101944701,1,1st Quarter,5:52,352,258,,JumpShot,558,Sam Brunelle made Three Point Jumper. Assisted by Alexia Smith.,9,5,True,3,True,,,2023-01-20T00:10:07Z,0.53,0.47,0.0,4433631,,,4433742,,
401488900,401488900101946301,101946301,1,1st Quarter,5:36,336,52,,JumpShot,558,Taylor O'Brien missed Three Point Jumper.,9,5,False,3,True,,,2023-01-20T00:10:24Z,0.548,0.45199999999999996,0.0,4400176,,,,,
401488900,401488900101946601,101946601,1,1st Quarter,5:33,333,258,,Defensive Rebound,587,Yonta Vaughn Defensive Rebound.,9,5,False,0,False,,,2023-01-20T00:10:26Z,0.554,0.44599999999999995,0.0,4682910,,,,,
401488900,401488900101947101,101947101,1,1st Quarter,5:28,328,258,,JumpShot,558,London Clarkson made Jumper. Assisted by Alexia Smith.,11,5,True,2,True,,,2023-01-20T00:10:35Z,0.589,0.41100000000000003,0.0,4433043,,,4433742,,
401488900,401488900101948901,101948901,1,1st Quarter,5:10,310,52,,LayUpShot,572,Makayla Timpson made Layup. Assisted by O'Mariah Gordon.,11,7,True,2,True,,,2023-01-20T00:10:48Z,0.555,0.44499999999999995,0.0,4433546,,,4433520,,
401488900,401488900101955801,101955801,1,1st Quarter,4:41,281,258,,LayUpShot,572,Yonta Vaughn missed Layup.,11,7,False,2,True,,,2023-01-20T00:11:18Z,0.54,0.45999999999999996,0.0,4682910,,,,,
401488900,401488900101956001,101956001,1,1st Quarter,4:39,279,52,,Defensive Rebound,587,O'Mariah Gordon Defensive Rebound.,11,7,False,0,False,,,2023-01-20T00:11:18Z,0.534,0.46599999999999997,0.0,4433520,,,,,
401488900,401488900101956002,101956002,1,1st Quarter,4:39,279,258,,PersonalFoul,519,Foul on Taylor Valladay.,11,7,False,0,False,,,2023-01-20T00:11:18Z,0.531,0.469,0.0,4595147,,,,,
401488900,401488900101956003,101956003,1,1st Quarter,4:39,279,,,OfficialTVTimeOut,580, Official TV Timeout,11,7,False,0,False,,,2023-01-20T00:11:18Z,0.531,0.469,0.0,,,,,,
401488900,401488900101957101,101957101,1,1st Quarter,4:28,268,52,,Lost Ball Turnover,598,Taylor O'Brien Turnover.,11,7,False,0,False,,,2023-01-20T00:14:52Z,0.554,0.44599999999999995,0.0,4400176,,,,,
