game_id,name,display_name,position,position_id,order
401373084,Rod Creech,Rod Creech,Referee,40,1
401373084,Fatou Cissoko-Stephens,Fatou Cissoko-Stephens,Referee,40,2
401373084,John Capolino,John Capolino,Referee,40,3
