game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401373084,8,Arkansas Razorbacks,ARK,away,29-75,29,75,38.7,38.7,5-22,5,22,22.7,22.7,17-21,17,21,81.0,81.0,37,37,15,15,22,22,11,11,4,4,4,4,9,9,0,0,9,9,0,0,0,10,10,3,3,42,42,21,21,0,0
401373084,41,UConn Huskies,CONN,home,37-65,37,65,56.9,56.9,5-18,5,18,27.8,27.8,16-25,16,25,64.0,64.0,40,40,7,7,33,33,20,20,8,8,6,6,11,11,1,1,11,11,0,0,0,8,8,12,12,52,52,19,19,19,19
