game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401373084,8,Arkansas Razorbacks,ARK,4595144,Erynn Barnum,Forward,4,True,False,27.0,4-12,4.0,12.0,33.3,0-4,0.0,4.0,0.0,8-10,8.0,10.0,80.0,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,16.0
401373084,8,Arkansas Razorbacks,ARK,4433661,Marquesha Davis,Guard,1,True,False,18.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,1-1,1.0,1.0,100.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0
401373084,8,Arkansas Razorbacks,ARK,4433736,Sasha Goforth,Guard,13,True,False,31.0,6-17,6.0,17.0,35.3,0-2,0.0,2.0,0.0,5-5,5.0,5.0,100.0,3.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,17.0
401373084,8,Arkansas Razorbacks,ARK,4433047,Makayla Daniels,Guard,43,True,False,27.0,2-11,2.0,11.0,18.2,1-5,1.0,5.0,20.0,0-1,0.0,1.0,0.0,2.0,4.0,6.0,3.0,0.0,0.0,2.0,4.0,5.0
401373084,8,Arkansas Razorbacks,ARK,4068136,Amber Ramirez,Guard,23,True,False,29.0,8-17,8.0,17.0,47.1,3-6,3.0,6.0,50.0,1-2,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,20.0
401373084,8,Arkansas Razorbacks,ARK,4705411,Emrie Ellis,Forward,55,False,False,13.0,3-5,3.0,5.0,60.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0
401373084,8,Arkansas Razorbacks,ARK,4433799,Jersey Wolfenbarger,Forward,24,False,False,16.0,0-1,0.0,1.0,0.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0
401373084,8,Arkansas Razorbacks,ARK,4705414,Samara Spencer,Guard,2,False,False,17.0,3-6,3.0,6.0,50.0,0-1,0.0,1.0,0.0,2-2,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0
401373084,8,Arkansas Razorbacks,ARK,4703778,Rylee Langerman,Guard,11,False,False,6.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
401373084,8,Arkansas Razorbacks,ARK,4433439,Elauna Eaton,Guard,3,False,False,16.0,1-2,1.0,2.0,50.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
