game_id,name,display_name,position,position_id,order
401488863,Angelica Suffren,Angelica Suffren,Referee,40,1
401488863,Billy Smith,Billy Smith,Referee,40,2
401488863,Teresa Stuck,Teresa Stuck,Referee,40,3
