game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488863,52,Florida State Seminoles,FSU,away,32-65,32,65,49.2,49.2,13-23,13,23,56.5,56.5,22-25,22,25,88.0,88.0,48,48,12,12,36,36,18,18,10,10,7,7,17,17,0,0,17,17,0,0,0,16,16,9,9,32,32,17,17,41,41
401488863,59,Georgia Tech Yellow Jackets,GT,home,21-77,21,77,27.3,27.3,6-22,6,22,27.3,27.3,10-14,10,14,71.4,71.4,41,41,19,19,22,22,10,10,10,10,2,2,19,19,1,1,19,19,0,0,0,14,14,8,8,20,20,21,21,0,0
