game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488863,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,27.0,5-8,5.0,8.0,62.5,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,2.0,0.0,4.0,3.0,10.0
401488863,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,28.0,3-8,3.0,8.0,37.5,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,1.0,2.0,1.0,1.0,8.0
401488863,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,27.0,8-15,8.0,15.0,53.3,3-6,3.0,6.0,50.0,13-13,13.0,13.0,100.0,3.0,5.0,8.0,4.0,3.0,1.0,3.0,2.0,32.0
401488863,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,19.0,2-7,2.0,7.0,28.6,0-0,0.0,0.0,0.0,2-4,2.0,4.0,50.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,6.0
401488863,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,20.0,3-4,3.0,4.0,75.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,7.0
401488863,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,16.0,1-2,1.0,2.0,50.0,1-2,1.0,2.0,50.0,2-2,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
401488863,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,9.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,2-2,2.0,2.0,100.0,1.0,4.0,5.0,0.0,1.0,2.0,3.0,3.0,4.0
401488863,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,18.0,4-6,4.0,6.0,66.7,3-4,3.0,4.0,75.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0
401488863,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,17.0,2-5,2.0,5.0,40.0,2-3,2.0,3.0,66.7,3-4,3.0,4.0,75.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0
401488863,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,19.0,3-7,3.0,7.0,42.9,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,7.0
401488863,59,Georgia Tech Yellow Jackets,GT,4591726,Kayla Blackshear,Forward,13,True,False,27.0,4-12,4.0,12.0,33.3,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,5.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,8.0
401488863,59,Georgia Tech Yellow Jackets,GT,4433369,Aixa Wone Aranaz,Forward,11,True,False,23.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,4.0
401488863,59,Georgia Tech Yellow Jackets,GT,4565515,Tonie Morgan,Guard,5,True,False,16.0,2-9,2.0,9.0,22.2,0-0,0.0,0.0,0.0,5-7,5.0,7.0,71.4,3.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,9.0
401488863,59,Georgia Tech Yellow Jackets,GT,4398758,Cameron Swartz,Guard,1,True,False,33.0,2-14,2.0,14.0,14.3,0-5,0.0,5.0,0.0,4-5,4.0,5.0,80.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,8.0
401488863,59,Georgia Tech Yellow Jackets,GT,4280885,Bianca Jackson,Guard,10,True,False,35.0,3-17,3.0,17.0,17.6,1-6,1.0,6.0,16.7,1-2,1.0,2.0,50.0,1.0,4.0,5.0,3.0,4.0,0.0,5.0,3.0,8.0
401488863,59,Georgia Tech Yellow Jackets,GT,4433347,Nerea Hermosa,Center,20,False,False,17.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0
401488863,59,Georgia Tech Yellow Jackets,GT,5107699,Ines Noguero,Guard,22,False,False,26.0,6-10,6.0,10.0,60.0,4-7,4.0,7.0,57.1,0-0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,16.0
401488863,59,Georgia Tech Yellow Jackets,GT,4698730,Kara Dunn,Guard,25,False,False,9.0,1-4,1.0,4.0,25.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0
401488863,59,Georgia Tech Yellow Jackets,GT,4433754,Avyonce Carter,Guard,15,False,False,14.0,1-6,1.0,6.0,16.7,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
401488863,59,Georgia Tech Yellow Jackets,GT,4434001,Carmyn Harrison,Forward,33,False,True,,,,,,,,,,,,,,,,,,,,,,
401488863,59,Georgia Tech Yellow Jackets,GT,5107698,Raeven Boswell,Guard,14,False,True,,,,,,,,,,,,,,,,,,,,,,
401488863,59,Georgia Tech Yellow Jackets,GT,4702868,Anisa Clark,Guard,4,False,True,,,,,,,,,,,,,,,,,,,,,,
401488863,59,Georgia Tech Yellow Jackets,GT,4433461,Eylia Love,Guard,24,False,True,,,,,,,,,,,,,,,,,,,,,,
