game_id,team_id,team_name,team_abbreviation,team_location,team_nickname,team_color,home_away,score,winner
401488863,59,Georgia Tech Yellow Jackets,GT,Georgia Tech,Yellow Jackets,003057,home,58,False
401488863,52,Florida State Seminoles,FSU,Florida State,Seminoles,782f40,away,99,True
