game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488905,221,Pittsburgh Panthers,PITT,away,12-76,12,76,15.8,15.8,4-26,4,26,15.4,15.4,9-13,9,13,69.2,69.2,49,49,22,22,27,27,7,7,10,10,4,4,17,17,0,0,17,17,0,0,0,8,8,4,4,12,12,18,18,2,2
401488905,52,Florida State Seminoles,FSU,home,25-66,25,66,37.9,37.9,10-34,10,34,29.4,29.4,14-19,14,19,73.7,73.7,55,55,12,12,43,43,20,20,11,11,12,12,15,15,0,0,15,15,0,0,0,9,9,24,24,22,22,12,12,44,44
