game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480237,2065,Bethune-Cookman Wildcats,BCU,away,19-72,19,72,26.4,26.4,4-17,4,17,23.5,23.5,8-14,8,14,57.1,57.1,32,32,13,13,19,19,6,6,7,7,2,2,22,22,0,0,22,22,0,0,0,10,10,0,0,20,20,22,22,0,0
401480237,52,Florida State Seminoles,FSU,home,41-86,41,86,47.7,47.7,6-26,6,26,23.1,23.1,25-30,25,30,83.3,83.3,67,67,26,26,41,41,19,19,16,16,9,9,11,11,0,0,11,11,0,0,0,38,38,0,0,70,70,19,19,68,68
