game_id,name,display_name,position,position_id,order
401480248,Rod Creech,Rod Creech,Referee,40,1
401480248,Talisa Green,Talisa Green,Referee,40,2
401480248,Jeffrey Smith,Jeffrey Smith,Referee,40,3
