game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480248,52,Florida State Seminoles,FSU,away,26-67,26,67,38.8,38.8,8-29,8,29,27.6,27.6,17-21,17,21,81.0,81.0,31,31,13,13,18,18,12,12,12,12,7,7,13,13,1,1,13,13,1,1,1,21,21,14,14,28,28,26,26,0,0
401480248,41,UConn Huskies,CONN,home,30-63,30,63,47.6,47.6,7-21,7,21,33.3,33.3,18-21,18,21,85.7,85.7,46,46,16,16,30,30,22,22,3,3,7,7,19,19,1,1,19,19,0,0,0,11,11,8,8,40,40,19,19,23,23
