game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401480248,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,21.0,5-6,5.0,6.0,83.3,0-0,0.0,0.0,0.0,1-3,1.0,3.0,33.3,0.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,11.0
401480248,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,31.0,6-14,6.0,14.0,42.9,4-10,4.0,10.0,40.0,2-3,2.0,3.0,66.7,4.0,4.0,8.0,1.0,3.0,1.0,0.0,1.0,18.0
401480248,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,26.0,7-19,7.0,19.0,36.8,1-4,1.0,4.0,25.0,9-10,9.0,10.0,90.0,2.0,1.0,3.0,2.0,3.0,1.0,6.0,5.0,24.0
401480248,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,30.0,2-12,2.0,12.0,16.7,1-6,1.0,6.0,16.7,2-2,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0
401480248,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,37.0,0-3,0.0,3.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0
401480248,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,16.0,4-7,4.0,7.0,57.1,2-5,2.0,5.0,40.0,1-1,1.0,1.0,100.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,11.0
401480248,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,12.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
401480248,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,3.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401480248,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,24.0,2-6,2.0,6.0,33.3,0-2,0.0,2.0,0.0,2-2,2.0,2.0,100.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,6.0
401480248,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,True,,,,,,,,,,,,,,,,,,,,,,
401480248,41,UConn Huskies,CONN,4433408,Aaliyah Edwards,Forward,3,True,False,36.0,12-17,12.0,17.0,70.6,0-0,0.0,0.0,0.0,2-4,2.0,4.0,50.0,2.0,5.0,7.0,2.0,0.0,1.0,4.0,1.0,26.0
401480248,41,UConn Huskies,CONN,4432844,Aubrey Griffin,Forward,44,True,False,18.0,2-4,2.0,4.0,50.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,3.0,4.0
401480248,41,UConn Huskies,CONN,4399114,Lou Lopez Senechal,Forward,11,True,False,39.0,7-15,7.0,15.0,46.7,4-9,4.0,9.0,44.4,5-5,5.0,5.0,100.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,4.0,23.0
401480248,41,UConn Huskies,CONN,4398938,Dorka Juhasz,Forward,14,True,False,34.0,5-13,5.0,13.0,38.5,1-2,1.0,2.0,50.0,4-4,4.0,4.0,100.0,3.0,6.0,9.0,4.0,2.0,5.0,2.0,3.0,15.0
401480248,41,UConn Huskies,CONN,4433468,Nika Muhl,Guard,10,True,False,40.0,1-5,1.0,5.0,20.0,1-5,1.0,5.0,20.0,3-4,3.0,4.0,75.0,1.0,5.0,6.0,12.0,0.0,0.0,5.0,3.0,6.0
401480248,41,UConn Huskies,CONN,5106203,Ayanna Patterson,Forward,34,False,False,2.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,2-2,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
401480248,41,UConn Huskies,CONN,4433534,Caroline Ducharme,Guard,33,False,False,31.0,3-8,3.0,8.0,37.5,1-4,1.0,4.0,25.0,2-2,2.0,2.0,100.0,2.0,5.0,7.0,0.0,0.0,0.0,3.0,4.0,9.0
401480248,41,UConn Huskies,CONN,5106202,Ice Brady,Forward,25,False,True,,,,,,,,,,,,,,,,,,,,,,
401480248,41,UConn Huskies,CONN,4433516,Amari DeBerry,Forward,42,False,True,,,,,,,,,,,,,,,,,,,,,,
401480248,41,UConn Huskies,CONN,5106201,Ines Bettencourt,Guard,21,False,True,,,,,,,,,,,,,,,,,,,,,,
401480248,41,UConn Huskies,CONN,4433790,Azzi Fudd,Guard,35,False,True,,,,,,,,,,,,,,,,,,,,,,
401480248,41,UConn Huskies,CONN,4433730,Paige Bueckers,Guard,5,False,True,,,,,,,,,,,,,,,,,,,,,,
