game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488937,401488937101904501,101904501,1,1st Quarter,9:54,594,52,,LayUpShot,572,Ta'Niya Latson missed Layup.,0,0,False,2,True,,,2023-02-09T23:03:14Z,4609797,,,,,
401488937,401488937101904901,101904901,1,1st Quarter,9:50,590,2390,,Defensive Rebound,587,Jasmyne Roberts Defensive Rebound.,0,0,False,0,False,,,2023-02-09T23:03:14Z,4898555,,,,,
401488937,401488937101905301,101905301,1,1st Quarter,9:46,586,2390,,LayUpShot,572,Jasmyne Roberts made Layup.,2,0,True,2,True,,,2023-02-09T23:03:20Z,4898555,,,,,
401488937,401488937101907301,101907301,1,1st Quarter,9:26,566,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,2,0,False,3,True,,,2023-02-09T23:03:39Z,4398609,,,,,
401488937,401488937101907701,101907701,1,1st Quarter,9:22,562,2390,,Defensive Rebound,587,Ja'Leah Williams Defensive Rebound.,2,0,False,0,False,,,2023-02-09T23:03:39Z,4898556,,,,,
401488937,401488937101909601,101909601,1,1st Quarter,9:03,543,2390,,JumpShot,558,Haley Cavinder missed Jumper.,2,0,False,2,True,,,2023-02-09T23:04:03Z,4433658,,,,,
401488937,401488937101909901,101909901,1,1st Quarter,9:00,540,2390,,Offensive Rebound,586,Lola Pendande Offensive Rebound.,2,0,False,0,False,,,2023-02-09T23:04:03Z,4398863,,,,,
401488937,401488937101914101,101914101,1,1st Quarter,8:58,538,2390,,Lost Ball Turnover,598,Ja'Leah Williams Turnover.,2,0,False,0,False,,,2023-02-09T23:04:34Z,4898556,,,,,
401488937,401488937101914102,101914102,1,1st Quarter,8:58,538,52,,Steal,607,Jazmine Massengill Steal.,2,0,False,0,False,,,2023-02-09T23:04:34Z,4398765,,,,,
401488937,401488937101916001,101916001,1,1st Quarter,8:39,519,52,,JumpShot,558,Ta'Niya Latson missed Three Point Jumper.,2,0,False,3,True,,,2023-02-09T23:04:54Z,4609797,,,,,
401488937,401488937101916501,101916501,1,1st Quarter,8:34,514,2390,,Defensive Rebound,587,Lola Pendande Defensive Rebound.,2,0,False,0,False,,,2023-02-09T23:04:54Z,4398863,,,,,
401488937,401488937101918001,101918001,1,1st Quarter,8:19,499,2390,,LayUpShot,572,Lola Pendande missed Layup.,2,0,False,2,True,,,2023-02-09T23:05:13Z,4398863,,,,,
