game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488974,52,Florida State Seminoles,FSU,away,22-63,22,63,34.9,34.9,5-25,5,25,20.0,20.0,12-17,12,17,70.6,70.6,45,45,14,14,31,31,11,11,5,5,0,0,15,15,1,1,15,15,0,0,0,9,9,5,5,32,32,18,18,3,3
401488974,228,Clemson Tigers,CLEM,home,28-61,28,61,45.9,45.9,9-20,9,20,45.0,45.0,9-15,9,15,60.0,60.0,36,36,7,7,29,29,20,20,7,7,5,5,10,10,0,0,10,10,0,0,0,8,8,8,8,30,30,18,18,13,13
