game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480238,52,Florida State Seminoles,FSU,away,27-67,27,67,40.3,40.3,8-28,8,28,28.6,28.6,18-25,18,25,72.0,72.0,50,50,14,14,36,36,11,11,7,7,7,7,15,15,0,0,15,15,0,0,0,26,26,20,20,36,36,19,19,9,9
401480238,2309,Kent State Golden Flashes,KENT,home,27-75,27,75,36.0,36.0,7-26,7,26,26.9,26.9,10-14,10,14,71.4,71.4,40,40,12,12,28,28,12,12,4,4,2,2,16,16,2,2,16,16,0,0,0,11,11,5,5,40,40,22,22,11,11
