game_id,team_id,team_name,team_abbreviation,team_location,team_nickname,team_color,home_away,score,winner
401527966,52,Florida State Seminoles,FSU,Florida State,Seminoles,782f40,home,54,False
401527966,61,Georgia Lady Bulldogs,UGA,Georgia,Lady Bulldogs,ba0c2f,away,66,True
