game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401527966,61,Georgia Lady Bulldogs,UGA,4433351,Jordan Isaacs,Forward,20,True,False,27.0,2-3,2.0,3.0,66.7,0-0,0.0,0.0,0.0,6-6,6.0,6.0,100.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,10.0
401527966,61,Georgia Lady Bulldogs,UGA,4399030,Brittney Smith,Forward,24,True,False,11.0,1-4,1.0,4.0,25.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0
401527966,61,Georgia Lady Bulldogs,UGA,4433306,Chloe Chapman,Guard,1,True,False,7.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0
401527966,61,Georgia Lady Bulldogs,UGA,4399028,Diamond Battles,Guard,3,True,False,36.0,7-16,7.0,16.0,43.8,2-4,2.0,4.0,50.0,5-6,5.0,6.0,83.3,0.0,4.0,4.0,2.0,2.0,0.0,4.0,1.0,21.0
401527966,61,Georgia Lady Bulldogs,UGA,4398987,Audrey Warren,Guard,31,True,False,32.0,4-9,4.0,9.0,44.4,3-5,3.0,5.0,60.0,0-0,0.0,0.0,0.0,2.0,4.0,6.0,5.0,0.0,0.0,4.0,1.0,11.0
401527966,61,Georgia Lady Bulldogs,UGA,4432863,Javyn Nicholson,Forward,35,False,False,25.0,4-9,4.0,9.0,44.4,0-0,0.0,0.0,0.0,1-4,1.0,4.0,25.0,1.0,12.0,13.0,3.0,1.0,1.0,0.0,1.0,9.0
401527966,61,Georgia Lady Bulldogs,UGA,4280852,Malury Bates,Forward,22,False,False,17.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0
401527966,61,Georgia Lady Bulldogs,UGA,4597016,Zoesha Smith,Guard,0,False,False,14.0,3-8,3.0,8.0,37.5,0-0,0.0,0.0,0.0,3-3,3.0,3.0,100.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0
401527966,61,Georgia Lady Bulldogs,UGA,4594397,Alisha Lewis,Guard,23,False,False,31.0,2-7,2.0,7.0,28.6,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,4.0
401527966,61,Georgia Lady Bulldogs,UGA,5105422,Fatima Diakhate,Forward,21,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,61,Georgia Lady Bulldogs,UGA,4698734,Amiya Evans,Forward,30,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,61,Georgia Lady Bulldogs,UGA,4398995,Kari Niblack,Forward,25,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,61,Georgia Lady Bulldogs,UGA,5105423,Stefanie Ingram,Guard,13,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,61,Georgia Lady Bulldogs,UGA,4705138,Savannah Henderson,Guard,2,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,61,Georgia Lady Bulldogs,UGA,4683036,De'Mauri Flournoy,Guard,10,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,18.0,2-6,2.0,6.0,33.3,0-0,0.0,0.0,0.0,2-2,2.0,2.0,100.0,2.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,6.0
401527966,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,31.0,6-16,6.0,16.0,37.5,4-13,4.0,13.0,30.8,3-3,3.0,3.0,100.0,1.0,8.0,9.0,1.0,1.0,0.0,3.0,4.0,19.0
401527966,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,38.0,2-13,2.0,13.0,15.4,0-6,0.0,6.0,0.0,1-1,1.0,1.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0
401527966,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,True,False,37.0,6-16,6.0,16.0,37.5,2-5,2.0,5.0,40.0,1-1,1.0,1.0,100.0,0.0,4.0,4.0,1.0,2.0,1.0,4.0,3.0,15.0
401527966,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,31.0,0-4,0.0,4.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,2.0,3.0,0.0
401527966,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,14.0,1-4,1.0,4.0,25.0,1-1,1.0,1.0,100.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
401527966,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,17.0,0-6,0.0,6.0,0.0,0-0,0.0,0.0,0.0,3-6,3.0,6.0,50.0,4.0,5.0,9.0,0.0,2.0,2.0,0.0,2.0,3.0
401527966,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,14.0,1-2,1.0,2.0,50.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
401527966,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,00,False,True,,,,,,,,,,,,,,,,,,,,,,
401527966,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,True,,,,,,,,,,,,,,,,,,,,,,
