game_id,name,display_name,position,position_id,order
401488915,Angelica Suffren,Angelica Suffren,Referee,40,1
401488915,Mark Berger,Mark Berger,Referee,40,2
401488915,Ryan Durham,Ryan Durham,Referee,40,3
