game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488915,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,26.0,5-11,5.0,11.0,45.5,0-0,0.0,0.0,0.0,3-5,3.0,5.0,60.0,7.0,4.0,11.0,0.0,2.0,4.0,2.0,3.0,13.0
401488915,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,21.0,2-4,2.0,4.0,50.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,5.0
401488915,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,30.0,3-11,3.0,11.0,27.3,0-1,0.0,1.0,0.0,3-3,3.0,3.0,100.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,9.0
401488915,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,26.0,1-10,1.0,10.0,10.0,1-8,1.0,8.0,12.5,3-4,3.0,4.0,75.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0
401488915,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,19.0,1-4,1.0,4.0,25.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0
401488915,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,19.0,0-3,0.0,3.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
401488915,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,14.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,1-2,1.0,2.0,50.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0
401488915,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,11.0,0-2,0.0,2.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
401488915,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,18.0,1-5,1.0,5.0,20.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0
401488915,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,16.0,2-6,2.0,6.0,33.3,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0
401488915,87,Notre Dame Fighting Irish,ND,4433735,Kylee Watson,Forward,22,True,False,26.0,2-6,2.0,6.0,33.3,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,1.0,2.0,2.0,4.0
401488915,87,Notre Dame Fighting Irish,ND,4433424,Maddy Westbeld,Forward,21,True,False,32.0,2-10,2.0,10.0,20.0,1-4,1.0,4.0,25.0,2-2,2.0,2.0,100.0,4.0,3.0,7.0,4.0,2.0,3.0,1.0,1.0,7.0
401488915,87,Notre Dame Fighting Irish,ND,4398943,Lauren Ebo,Center,33,True,False,24.0,6-12,6.0,12.0,50.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,12.0
401488915,87,Notre Dame Fighting Irish,ND,4433791,Olivia Miles,Guard,5,True,False,30.0,2-7,2.0,7.0,28.6,1-3,1.0,3.0,33.3,2-2,2.0,2.0,100.0,1.0,4.0,5.0,6.0,0.0,0.0,2.0,3.0,7.0
401488915,87,Notre Dame Fighting Irish,ND,4433524,Sonia Citron,Guard,11,True,False,35.0,6-11,6.0,11.0,54.5,2-4,2.0,4.0,50.0,5-6,5.0,6.0,83.3,2.0,6.0,8.0,2.0,1.0,0.0,1.0,2.0,19.0
401488915,87,Notre Dame Fighting Irish,ND,4433428,Natalija Marshall,Forward,15,False,False,1.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401488915,87,Notre Dame Fighting Irish,ND,5122345,Cassandre Prosper,Guard,4,False,False,17.0,0-9,0.0,9.0,0.0,0-4,0.0,4.0,0.0,4-6,4.0,6.0,66.7,4.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,4.0
401488915,87,Notre Dame Fighting Irish,ND,4898561,Sarah Cernugel,Guard,25,False,False,1.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401488915,87,Notre Dame Fighting Irish,ND,4565508,KK Bransford,Guard,14,False,False,27.0,6-11,6.0,11.0,54.5,0-0,0.0,0.0,0.0,3-5,3.0,5.0,60.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,15.0
401488915,87,Notre Dame Fighting Irish,ND,4398831,Jenna Brown,Guard,0,False,False,7.0,0-2,0.0,2.0,0.0,0-1,0.0,1.0,0.0,2-2,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
401488915,87,Notre Dame Fighting Irish,ND,5107731,Lauren Zwetzig,Guard,20,False,True,,,,,,,,,,,,,,,,,,,,,,
401488915,87,Notre Dame Fighting Irish,ND,4898560,Trinity Cha,Guard,2,False,True,,,,,,,,,,,,,,,,,,,,,,
401488915,87,Notre Dame Fighting Irish,ND,4398736,Dara Mabrey,Guard,1,False,True,,,,,,,,,,,,,,,,,,,,,,
