game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401480065,57,Florida Gators,FLA,4433702,Faith Dut,Forward,25,True,False,26.0,2-5,2.0,5.0,40.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0
401480065,57,Florida Gators,FLA,4703766,Ra Shaya Kyle,Center,24,True,False,19.0,2-7,2.0,7.0,28.6,0-0,0.0,0.0,0.0,6-7,6.0,7.0,85.7,4.0,1.0,5.0,0.0,0.0,1.0,2.0,3.0,10.0
401480065,57,Florida Gators,FLA,4433421,Jordyn Merritt,Guard,12,True,False,32.0,4-9,4.0,9.0,44.4,1-3,1.0,3.0,33.3,1-2,1.0,2.0,50.0,3.0,4.0,7.0,2.0,0.0,1.0,5.0,4.0,10.0
401480065,57,Florida Gators,FLA,4898610,Alberte Rimdal,Guard,5,True,False,25.0,0-3,0.0,3.0,0.0,0-1,0.0,1.0,0.0,2-2,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0
401480065,57,Florida Gators,FLA,4595152,Nina Rickards,Guard,15,True,False,27.0,2-8,2.0,8.0,25.0,0-1,0.0,1.0,0.0,2-2,2.0,2.0,100.0,2.0,6.0,8.0,7.0,0.0,0.0,1.0,3.0,6.0
401480065,57,Florida Gators,FLA,4682739,Tatyana Wyche,Forward,2,False,False,4.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
401480065,57,Florida Gators,FLA,4898611,Jeriah Warren,Guard,20,False,False,9.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401480065,57,Florida Gators,FLA,4595156,Leilani Correa,Guard,23,False,False,32.0,10-21,10.0,21.0,47.6,2-7,2.0,7.0,28.6,0-3,0.0,3.0,0.0,2.0,4.0,6.0,4.0,0.0,0.0,2.0,1.0,22.0
401480065,57,Florida Gators,FLA,4433316,KK Deans,Guard,3,False,False,26.0,7-16,7.0,16.0,43.8,5-8,5.0,8.0,62.5,4-4,4.0,4.0,100.0,1.0,5.0,6.0,5.0,0.0,0.0,8.0,5.0,23.0
401480065,57,Florida Gators,FLA,5105407,Paige Clausen,Forward,22,False,True,,,,,,,,,,,,,,,,,,,,,,
401480065,57,Florida Gators,FLA,5105406,Frieda Buhner,Forward,11,False,True,,,,,,,,,,,,,,,,,,,,,,
401480065,57,Florida Gators,FLA,4682738,Taliyah Wyche,Forward,00,False,True,,,,,,,,,,,,,,,,,,,,,,
401480065,57,Florida Gators,FLA,5105405,Myka Perry,Guard,1,False,True,,,,,,,,,,,,,,,,,,,,,,
401480065,57,Florida Gators,FLA,4433638,Aliyah Matharu,Guard,35,False,True,,,,,,,,,,,,,,,,,,,,,,
401480065,57,Florida Gators,FLA,4398949,Zippy Broughton,Guard,4,False,True,,,,,,,,,,,,,,,,,,,,,,
