game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480240,52,Florida State Seminoles,FSU,away,31-66,31,66,47.0,47.0,7-13,7,13,53.8,53.8,10-17,10,17,58.8,58.8,57,57,15,15,42,42,17,17,6,6,9,9,26,26,1,1,26,26,0,0,0,4,4,11,11,46,46,16,16,11,11
401480240,248,Houston Cougars,HOU,home,31-93,31,93,33.3,33.3,5-21,5,21,23.8,23.8,6-13,6,13,46.2,46.2,49,49,25,25,24,24,13,13,16,16,4,4,11,11,0,0,11,11,0,0,0,19,19,12,12,48,48,20,20,2,2
