game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401480240,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,27.0,8-14,8.0,14.0,57.1,0-0,0.0,0.0,0.0,0-1,0.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,2.0,4.0,16.0
401480240,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,27.0,4-6,4.0,6.0,66.7,2-3,2.0,3.0,66.7,0-0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,3.0,1.0,3.0,1.0,10.0
401480240,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,34.0,8-14,8.0,14.0,57.1,2-3,2.0,3.0,66.7,3-5,3.0,5.0,60.0,1.0,3.0,4.0,4.0,0.0,1.0,9.0,1.0,21.0
401480240,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,38.0,6-14,6.0,14.0,42.9,2-4,2.0,4.0,50.0,2-3,2.0,3.0,66.7,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,16.0
401480240,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,38.0,1-4,1.0,4.0,25.0,1-1,1.0,1.0,100.0,2-4,2.0,4.0,50.0,1.0,16.0,17.0,6.0,2.0,1.0,5.0,2.0,5.0
401480240,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,28.0,0-7,0.0,7.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,4.0,7.0,11.0,3.0,0.0,2.0,0.0,3.0,0.0
401480240,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,6.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401480240,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,27.0,4-7,4.0,7.0,57.1,0-0,0.0,0.0,0.0,3-4,3.0,4.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,11.0
401480240,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,4433360,Bria Patterson,Forward,1,True,False,35.0,5-18,5.0,18.0,27.8,0-4,0.0,4.0,0.0,1-2,1.0,2.0,50.0,3.0,1.0,4.0,0.0,2.0,1.0,1.0,5.0,11.0
401480240,248,Houston Cougars,HOU,4399017,Tatyana Hill,Forward,30,True,False,37.0,8-13,8.0,13.0,61.5,0-0,0.0,0.0,0.0,0-2,0.0,2.0,0.0,5.0,4.0,9.0,3.0,6.0,1.0,1.0,2.0,16.0
401480240,248,Houston Cougars,HOU,4703655,Tae'lor Purvis,Guard,4,True,False,21.0,0-6,0.0,6.0,0.0,0-0,0.0,0.0,0.0,1-2,1.0,2.0,50.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0
401480240,248,Houston Cougars,HOU,4433451,Laila Blair,Guard,14,True,False,38.0,8-23,8.0,23.0,34.8,3-7,3.0,7.0,42.9,0-1,0.0,1.0,0.0,4.0,5.0,9.0,3.0,2.0,0.0,3.0,1.0,19.0
401480240,248,Houston Cougars,HOU,4399029,Britney Onyeje,Guard,10,True,False,42.0,3-11,3.0,11.0,27.3,2-8,2.0,8.0,25.0,0-0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,4.0,8.0
401480240,248,Houston Cougars,HOU,5107557,Avalon Miller,Forward,22,False,False,3.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401480240,248,Houston Cougars,HOU,4683041,Logyn McNeil,Forward,33,False,False,5.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,1-2,1.0,2.0,50.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
401480240,248,Houston Cougars,HOU,4595263,De'Myla Brown,Point Guard,15,False,False,14.0,3-7,3.0,7.0,42.9,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0
401480240,248,Houston Cougars,HOU,4704516,Ash'a Thompson,Guard,11,False,False,11.0,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
401480240,248,Houston Cougars,HOU,4433298,Tiara Young,Guard,2,False,False,19.0,4-10,4.0,10.0,40.0,0-0,0.0,0.0,0.0,3-4,3.0,4.0,75.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,11.0
401480240,248,Houston Cougars,HOU,4703658,Kamryn Jones,Forward,34,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,5107556,Taryn Johnson,Guard,5,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,4898622,Kendall Brown,Guard,21,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,4703657,Ca'Leyah Burrell,Guard,25,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,4673346,Kierra Sanderlin,Guard,23,False,True,,,,,,,,,,,,,,,,,,,,,,
401480240,248,Houston Cougars,HOU,4597508,Amari Conn,Guard,32,False,True,,,,,,,,,,,,,,,,,,,,,,
