game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488968,52,Florida State Seminoles,FSU,away,19-58,19,58,32.8,32.8,1-13,1,13,7.7,7.7,22-31,22,31,71.0,71.0,38,38,8,8,30,30,6,6,6,6,4,4,8,8,0,0,8,8,0,0,0,17,17,4,4,32,32,18,18,9,9
401488968,154,Wake Forest Demon Deacons,WAKE,home,21-60,21,60,35.0,35.0,5-21,5,21,23.8,23.8,13-17,13,17,76.5,76.5,42,42,8,8,34,34,7,7,5,5,5,5,14,14,0,0,14,14,0,0,0,8,8,8,8,28,28,25,25,3,3
