game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488968,401488968101905301,101905301,1,1st Quarter,9:46,586,154,,JumpShot,558,Elise Williams missed Three Point Jumper.,0,0,False,3,True,,,2023-02-23T23:02:31Z,4712103,,,,,
401488968,401488968101905701,101905701,1,1st Quarter,9:42,582,52,,Defensive Rebound,587,Erin Howard Defensive Rebound.,0,0,False,0,False,,,2023-02-23T23:02:35Z,4398609,,,,,
401488968,401488968101906701,101906701,1,1st Quarter,9:32,572,52,,JumpShot,558,Erin Howard made Three Point Jumper. Assisted by Ta'Niya Latson.,0,3,True,3,True,,,2023-02-23T23:02:45Z,4398609,,,4609797,,
401488968,401488968101909901,101909901,1,1st Quarter,9:00,540,154,,JumpShot,558,Elise Williams missed Jumper.,0,3,False,2,True,,,2023-02-23T23:03:17Z,4712103,,,,,
401488968,401488968101914301,101914301,1,1st Quarter,8:56,536,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,0,3,False,0,False,,,2023-02-23T23:03:19Z,4433546,,,,,
401488968,401488968101915001,101915001,1,1st Quarter,8:49,529,52,,LayUpShot,572,Makayla Timpson missed Layup.,0,3,False,2,True,,,2023-02-23T23:03:26Z,4433546,,,,,
401488968,401488968101915002,101915002,1,1st Quarter,8:49,529,154,,Block Shot,618,Olivia Summiel Block.,0,3,False,0,False,,,2023-02-23T23:03:26Z,4433706,,,,,
401488968,401488968101915801,101915801,1,1st Quarter,8:41,521,52,,Offensive Rebound,586,Makayla Timpson Offensive Rebound.,0,3,False,0,False,,,2023-02-23T23:03:33Z,4433546,,,,,
401488968,401488968101915802,101915802,1,1st Quarter,8:41,521,52,,LayUpShot,572,Makayla Timpson made Layup.,0,5,True,2,True,,,2023-02-23T23:03:33Z,4433546,,,,,
401488968,401488968101917401,101917401,1,1st Quarter,8:25,505,52,,PersonalFoul,519,Foul on Sara Bejedi.,0,5,False,0,False,,,2023-02-23T23:03:52Z,4595844,,,,,
401488968,401488968101917701,101917701,1,1st Quarter,8:22,502,154,,JumpShot,558,Jewel Spear missed Three Point Jumper.,0,5,False,3,True,,,2023-02-23T23:04:14Z,4433481,,,,,
401488968,401488968101918001,101918001,1,1st Quarter,8:19,499,52,,Defensive Rebound,587,Florida State Defensive Rebound.,0,5,False,0,False,,,2023-02-23T23:04:18Z,,,,,,
401488968,401488968101919101,101919101,1,1st Quarter,8:08,488,52,,LayUpShot,572,Ta'Niya Latson missed Layup.,0,5,False,2,True,,,2023-02-23T23:04:35Z,4609797,,,,,
401488968,401488968101919102,101919102,1,1st Quarter,8:08,488,154,,Block Shot,618,Demeara Hinds Block.,0,5,False,0,False,,,2023-02-23T23:04:35Z,4596343,,,,,
