game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,home_win_percentage,away_win_percentage,tie_percentage,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488859,401488859101904701,101904701,1,1st Quarter,9:52,592,52,,JumpShot,558,Sara Bejedi missed Three Point Jumper.,0,0,False,3,True,,,2022-12-30T01:02:40Z,0.772,0.22799999999999998,0.0,4595844,,,,,
401488859,401488859101905001,101905001,1,1st Quarter,9:49,589,52,,Offensive Rebound,586,Florida State Offensive Rebound.,0,0,False,0,False,,,2022-12-30T01:02:40Z,0.757,0.243,0.0,,,,,,
401488859,401488859101905501,101905501,1,1st Quarter,9:44,584,52,,JumpShot,558,Erin Howard made Three Point Jumper. Assisted by Ta'Niya Latson.,0,3,True,3,True,,,2022-12-30T01:03:03Z,0.707,0.29300000000000004,0.0,4398609,,,4609797,,
401488859,401488859101908501,101908501,1,1st Quarter,9:14,554,153,,JumpShot,558,Kennedy Todd-Williams made Jumper.,2,3,True,2,True,,,2022-12-30T01:03:31Z,0.737,0.263,0.0,4433740,,,,,
401488859,401488859101909201,101909201,1,1st Quarter,9:07,547,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,2,3,False,3,True,,,2022-12-30T01:03:42Z,0.748,0.252,0.0,4398609,,,,,
401488859,401488859101909202,101909202,1,1st Quarter,9:07,547,153,,Block Shot,618,Alyssa Ustby Block.,2,3,False,0,False,,,2022-12-30T01:03:42Z,0.748,0.252,0.0,4433489,,,,,
401488859,401488859101909801,101909801,1,1st Quarter,9:01,541,153,,Defensive Rebound,587,Anya Poole Defensive Rebound.,2,3,False,0,False,,,2022-12-30T01:03:46Z,0.751,0.249,0.0,4434028,,,,,
401488859,401488859101914501,101914501,1,1st Quarter,8:54,534,153,,JumpShot,558,Kennedy Todd-Williams missed Jumper.,2,3,False,2,True,,,2022-12-30T01:03:54Z,0.739,0.261,0.0,4433740,,,,,
401488859,401488859101914801,101914801,1,1st Quarter,8:51,531,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,2,3,False,0,False,,,2022-12-30T01:03:54Z,0.735,0.265,0.0,4433546,,,,,
401488859,401488859101916601,101916601,1,1st Quarter,8:33,513,52,,JumpShot,558,Makayla Timpson made Jumper. Assisted by Sara Bejedi.,2,5,True,2,True,,,2022-12-30T01:04:12Z,0.699,0.30100000000000005,0.0,4433546,,,4595844,,
401488859,401488859101917901,101917901,1,1st Quarter,8:20,500,153,,LayUpShot,572,Eva Hodgson made Layup.,4,5,True,2,True,,,2022-12-30T01:04:25Z,0.732,0.268,0.0,4400235,,,,,
401488859,401488859101919501,101919501,1,1st Quarter,8:04,484,52,,JumpShot,558,Ta'Niya Latson missed Three Point Jumper.,4,5,False,3,True,,,2022-12-30T01:04:59Z,0.741,0.259,0.0,4609797,,,,,
401488859,401488859101919801,101919801,1,1st Quarter,8:01,481,52,,Offensive Rebound,586,Ta'Niya Latson Offensive Rebound.,4,5,False,0,False,,,2022-12-30T01:04:59Z,0.73,0.27,0.0,4609797,,,,,
401488859,401488859101924501,101924501,1,1st Quarter,7:54,474,52,,JumpShot,558,Jazmine Massengill made Three Point Jumper. Assisted by Sara Bejedi.,4,8,True,3,True,,,2022-12-30T01:05:06Z,0.673,0.32699999999999996,0.0,4398765,,,4595844,,
401488859,401488859101926201,101926201,1,1st Quarter,7:37,457,153,,JumpShot,558,Alyssa Ustby missed Three Point Jumper.,4,8,False,3,True,,,2022-12-30T01:05:26Z,0.656,0.344,0.0,4433489,,,,,
401488859,401488859101926601,101926601,1,1st Quarter,7:33,453,52,,Defensive Rebound,587,Jazmine Massengill Defensive Rebound.,4,8,False,0,False,,,2022-12-30T01:05:26Z,0.651,0.349,0.0,4398765,,,,,
401488859,401488859101927701,101927701,1,1st Quarter,7:22,442,52,,LayUpShot,572,Ta'Niya Latson missed Layup.,4,8,False,2,True,,,2022-12-30T01:05:36Z,0.664,0.33599999999999997,0.0,4609797,,,,,
401488859,401488859101927702,101927702,1,1st Quarter,7:22,442,52,,Offensive Rebound,586,Makayla Timpson Offensive Rebound.,4,8,False,0,False,,,2022-12-30T01:05:36Z,0.649,0.351,0.0,4433546,,,,,
401488859,401488859101927703,101927703,1,1st Quarter,7:22,442,153,,PersonalFoul,519,Foul on Anya Poole.,4,8,False,0,False,,,2022-12-30T01:05:36Z,0.649,0.351,0.0,4434028,,,,,
401488859,401488859101929301,101929301,1,1st Quarter,7:06,426,52,,LayUpShot,572,Makayla Timpson made Layup.,4,10,True,2,True,,,2022-12-30T01:06:13Z,0.617,0.383,0.0,4433546,,,,,
401488859,401488859101934801,101934801,1,1st Quarter,6:51,411,153,,JumpShot,558,Deja Kelly missed Jumper.,4,10,False,2,True,,,2022-12-30T01:06:29Z,0.594,0.406,0.0,4433410,,,,,
401488859,401488859101934802,101934802,1,1st Quarter,6:51,411,52,,Block Shot,618,O'Mariah Gordon Block.,4,10,False,0,False,,,2022-12-30T01:06:29Z,0.594,0.406,0.0,4433520,,,,,
401488859,401488859101935301,101935301,1,1st Quarter,6:46,406,52,,Defensive Rebound,587,Ta'Niya Latson Defensive Rebound.,4,10,False,0,False,,,2022-12-30T01:06:35Z,0.586,0.41400000000000003,0.0,4609797,,,,,
401488859,401488859101935302,101935302,1,1st Quarter,6:46,406,52,,Lost Ball Turnover,598,Ta'Niya Latson Turnover.,4,10,False,0,False,,,2022-12-30T01:06:35Z,0.614,0.386,0.0,4609797,,,,,
401488859,401488859101936301,101936301,1,1st Quarter,6:36,396,153,,LayUpShot,572,Anya Poole made Layup. Assisted by Eva Hodgson.,6,10,True,2,True,,,2022-12-30T01:06:55Z,0.643,0.357,0.0,4434028,,,4400235,,
401488859,401488859101936302,101936302,1,1st Quarter,6:36,396,52,,PersonalFoul,519,Foul on Makayla Timpson.,6,10,False,0,False,,,2022-12-30T01:06:55Z,0.665,0.33499999999999996,0.0,4433546,,,,,
401488859,401488859101936303,101936303,1,1st Quarter,6:36,396,153,,MadeFreeThrow,540,Anya Poole made Free Throw.,7,10,True,1,True,,,2022-12-30T01:06:55Z,0.67,0.32999999999999996,0.0,4434028,,,,,
401488859,401488859101937101,101937101,1,1st Quarter,6:28,388,52,,JumpShot,558,Ta'Niya Latson missed Three Point Jumper.,7,10,False,3,True,,,2022-12-30T01:07:43Z,0.683,0.31699999999999995,0.0,4609797,,,,,
401488859,401488859101937501,101937501,1,1st Quarter,6:24,384,153,,Defensive Rebound,587,Eva Hodgson Defensive Rebound.,7,10,False,0,False,,,2022-12-30T01:07:43Z,0.687,0.31299999999999994,0.0,4400235,,,,,
401488859,401488859101938001,101938001,1,1st Quarter,6:19,379,153,,LayUpShot,572,Anya Poole missed Layup.,7,10,False,2,True,,,2022-12-30T01:07:51Z,0.673,0.32699999999999996,0.0,4434028,,,,,
401488859,401488859101938401,101938401,1,1st Quarter,6:15,375,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,7,10,False,0,False,,,2022-12-30T01:07:51Z,0.668,0.33199999999999996,0.0,4433546,,,,,
401488859,401488859101939701,101939701,1,1st Quarter,6:02,362,52,,JumpShot,558,Makayla Timpson missed Jumper.,7,10,False,2,True,,,2022-12-30T01:08:05Z,0.68,0.31999999999999995,0.0,4433546,,,,,
401488859,401488859101939702,101939702,1,1st Quarter,6:02,362,153,,Defensive Rebound,587,Alyssa Ustby Defensive Rebound.,7,10,False,0,False,,,2022-12-30T01:08:05Z,0.685,0.31499999999999995,0.0,4433489,,,,,
401488859,401488859101939703,101939703,1,1st Quarter,6:02,362,52,,PersonalFoul,519,Foul on Mariana Valenzuela.,7,10,False,0,False,,,2022-12-30T01:08:05Z,0.686,0.31399999999999995,0.0,4683035,,,,,
401488859,401488859101944901,101944901,1,1st Quarter,5:50,350,153,,LayUpShot,572,Alyssa Ustby missed Layup.,7,10,False,2,True,,,2022-12-30T01:08:34Z,0.67,0.32999999999999996,0.0,4433489,,,,,
401488859,401488859101944902,101944902,1,1st Quarter,5:50,350,52,,Block Shot,618,Makayla Timpson Block.,7,10,False,0,False,,,2022-12-30T01:08:34Z,0.67,0.32999999999999996,0.0,4433546,,,,,
401488859,401488859101944903,101944903,1,1st Quarter,5:50,350,153,,Offensive Rebound,586,North Carolina Offensive Rebound.,7,10,False,0,False,,,2022-12-30T01:08:34Z,0.685,0.31499999999999995,0.0,,,,,,
401488859,401488859101945701,101945701,1,1st Quarter,5:42,342,153,,LayUpShot,572,Anya Poole missed Layup.,7,10,False,2,True,,,2022-12-30T01:08:56Z,0.669,0.33099999999999996,0.0,4434028,,,,,
401488859,401488859101945702,101945702,1,1st Quarter,5:42,342,52,,Block Shot,618,Ta'Niya Latson Block.,7,10,False,0,False,,,2022-12-30T01:09:03Z,0.669,0.33099999999999996,0.0,4609797,,,,,
401488859,401488859101946401,101946401,1,1st Quarter,5:35,335,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,7,10,False,0,False,,,2022-12-30T01:09:03Z,0.663,0.33699999999999997,0.0,4433546,,,,,
401488859,401488859101946801,101946801,1,1st Quarter,5:31,331,52,,JumpShot,558,Makayla Timpson made Jumper. Assisted by Ta'Niya Latson.,7,12,True,2,True,,,2022-12-30T01:09:07Z,0.632,0.368,0.0,4433546,,,4609797,,
401488859,401488859101948601,101948601,1,1st Quarter,5:13,313,153,,LayUpShot,572,Eva Hodgson missed Layup.,7,12,False,2,True,,,2022-12-30T01:09:28Z,0.613,0.387,0.0,4400235,,,,,
401488859,401488859101949001,101949001,1,1st Quarter,5:09,309,52,,Defensive Rebound,587,Ta'Niya Latson Defensive Rebound.,7,12,False,0,False,,,2022-12-30T01:09:28Z,0.606,0.394,0.0,4609797,,,,,
401488859,401488859101949201,101949201,1,1st Quarter,5:07,307,52,,JumpShot,558,O'Mariah Gordon made Three Point Jumper. Assisted by Ta'Niya Latson.,7,15,True,3,True,,,2022-12-30T01:09:33Z,0.544,0.45599999999999996,0.0,4433520,,,4609797,,
401488859,401488859101955001,101955001,1,1st Quarter,4:49,289,153,,JumpShot,558,Eva Hodgson made Three Point Jumper. Assisted by Deja Kelly.,10,15,True,3,True,,,2022-12-30T01:09:48Z,0.603,0.397,0.0,4400235,,,4433410,,
401488859,401488859101957001,101957001,1,1st Quarter,4:29,269,52,,JumpShot,558,Mariana Valenzuela missed Jumper.,10,15,False,2,True,,,2022-12-30T01:10:09Z,0.617,0.383,0.0,4683035,,,,,
401488859,401488859101957002,101957002,1,1st Quarter,4:29,269,153,,Block Shot,618,Alyssa Ustby Block.,10,15,False,0,False,,,2022-12-30T01:10:09Z,0.617,0.383,0.0,4433489,,,,,
401488859,401488859101957601,101957601,1,1st Quarter,4:23,263,52,,Offensive Rebound,586,Mariana Valenzuela Offensive Rebound.,10,15,False,0,False,,,2022-12-30T01:10:15Z,0.598,0.402,0.0,4683035,,,,,
401488859,401488859101957602,101957602,1,1st Quarter,4:23,263,52,,LayUpShot,572,Mariana Valenzuela made Layup.,10,17,True,2,True,,,2022-12-30T01:10:15Z,0.561,0.43899999999999995,0.0,4683035,,,,,
401488859,401488859101958001,101958001,1,1st Quarter,4:19,259,153,,JumpShot,558,Kennedy Todd-Williams missed Three Point Jumper.,10,17,False,3,True,,,2022-12-30T01:10:22Z,0.542,0.45799999999999996,0.0,4433740,,,,,
401488859,401488859101958301,101958301,1,1st Quarter,4:16,256,153,,Offensive Rebound,586,Eva Hodgson Offensive Rebound.,10,17,False,0,False,,,2022-12-30T01:10:22Z,0.56,0.43999999999999995,0.0,4400235,,,,,
401488859,401488859101958501,101958501,1,1st Quarter,4:14,254,153,,LayUpShot,572,Alyssa Ustby made Layup. Assisted by Eva Hodgson.,12,17,True,2,True,,,2022-12-30T01:10:25Z,0.597,0.403,0.0,4433489,,,4400235,,
401488859,401488859101965201,101965201,1,1st Quarter,3:47,227,52,,Lost Ball Turnover,598,Jazmine Massengill Turnover.,12,17,False,0,False,,,2022-12-30T01:10:50Z,0.615,0.385,0.0,4398765,,,,,
401488859,401488859101965202,101965202,1,1st Quarter,3:47,227,,,OfficialTVTimeOut,580, Official TV Timeout,12,17,False,0,False,,,2022-12-30T01:10:50Z,0.615,0.385,0.0,,,,,,
401488859,401488859101966701,101966701,1,1st Quarter,3:32,212,153,,JumpShot,558,Teonni Key missed Jumper.,12,17,False,2,True,,,2022-12-30T01:14:23Z,0.596,0.404,0.0,4434020,,,,,
401488859,401488859101967001,101967001,1,1st Quarter,3:29,209,52,,Defensive Rebound,587,Valencia Myers Defensive Rebound.,12,17,False,0,False,,,2022-12-30T01:14:23Z,0.589,0.41100000000000003,0.0,4398583,,,,,
401488859,401488859101968401,101968401,1,1st Quarter,3:15,195,52,,Lost Ball Turnover,598,Ta'Niya Latson Turnover.,12,17,False,0,False,,,2022-12-30T01:14:41Z,0.61,0.39,0.0,4609797,,,,,
401488859,401488859101968402,101968402,1,1st Quarter,3:15,195,153,,Steal,607,Alyssa Ustby Steal.,12,17,False,0,False,,,2022-12-30T01:14:41Z,0.61,0.39,0.0,4433489,,,,,
401488859,401488859101969201,101969201,1,1st Quarter,3:07,187,153,,Lost Ball Turnover,598,Alyssa Ustby Turnover.,12,17,False,0,False,,,2022-12-30T01:14:57Z,0.585,0.41500000000000004,0.0,4433489,,,,,
401488859,401488859101975201,101975201,1,1st Quarter,2:47,167,52,,LayUpShot,572,Mariana Valenzuela missed Layup.,12,17,False,2,True,,,2022-12-30T01:15:33Z,0.6,0.4,0.0,4683035,,,,,
401488859,401488859101975601,101975601,1,1st Quarter,2:43,163,153,,Defensive Rebound,587,Teonni Key Defensive Rebound.,12,17,False,0,False,,,2022-12-30T01:15:33Z,0.605,0.395,0.0,4434020,,,,,
401488859,401488859101975901,101975901,1,1st Quarter,2:40,160,153,,LayUpShot,572,Deja Kelly made Layup.,14,17,True,2,True,,,2022-12-30T01:15:37Z,0.639,0.361,0.0,4433410,,,,,
401488859,401488859101975902,101975902,1,1st Quarter,2:40,160,52,,PersonalFoul,519,Foul on O'Mariah Gordon.,14,17,False,0,False,,,2022-12-30T01:15:37Z,0.662,0.33799999999999997,0.0,4433520,,,,,
401488859,401488859101975903,101975903,1,1st Quarter,2:40,160,153,,MadeFreeThrow,540,Deja Kelly made Free Throw.,15,17,True,1,True,,,2022-12-30T01:15:37Z,0.667,0.33299999999999996,0.0,4433410,,,,,
401488859,401488859101977801,101977801,1,1st Quarter,2:21,141,52,,PersonalFoul,519,Foul on O'Mariah Gordon.,15,17,False,0,False,,,2022-12-30T01:16:27Z,0.705,0.29500000000000004,0.0,4433520,,,,,
401488859,401488859101977802,101977802,1,1st Quarter,2:21,141,52,,Lost Ball Turnover,598,O'Mariah Gordon Turnover.,15,17,False,0,False,,,2022-12-30T01:16:27Z,0.684,0.31599999999999995,0.0,4433520,,,,,
401488859,401488859101979201,101979201,1,1st Quarter,2:07,127,153,,JumpShot,558,Deja Kelly missed Three Point Jumper.,15,17,False,3,True,,,2022-12-30T01:17:05Z,0.668,0.33199999999999996,0.0,4433410,,,,,
401488859,401488859101979601,101979601,1,1st Quarter,2:03,123,52,,Defensive Rebound,587,Valencia Myers Defensive Rebound.,15,17,False,0,False,,,2022-12-30T01:17:09Z,0.663,0.33699999999999997,0.0,4398583,,,,,
401488859,401488859101984501,101984501,1,1st Quarter,1:54,114,52,,LayUpShot,572,Sara Bejedi missed Layup.,15,17,False,2,True,,,2022-12-30T01:17:17Z,0.676,0.32399999999999995,0.0,4595844,,,,,
401488859,401488859101985401,101985401,1,1st Quarter,1:45,105,52,,Offensive Rebound,586,Valencia Myers Offensive Rebound.,15,17,False,0,False,,,2022-12-30T01:17:25Z,0.66,0.33999999999999997,0.0,4398583,,,,,
401488859,401488859101985402,101985402,1,1st Quarter,1:45,105,52,,LayUpShot,572,Valencia Myers missed Layup.,15,17,False,2,True,,,2022-12-30T01:17:25Z,0.675,0.32499999999999996,0.0,4398583,,,,,
401488859,401488859101985403,101985403,1,1st Quarter,1:45,105,153,,Block Shot,618,Alyssa Ustby Block.,15,17,False,0,False,,,2022-12-30T01:17:29Z,0.675,0.32499999999999996,0.0,4433489,,,,,
401488859,401488859101985901,101985901,1,1st Quarter,1:40,100,153,,Defensive Rebound,587,Alyssa Ustby Defensive Rebound.,15,17,False,0,False,,,2022-12-30T01:17:29Z,0.679,0.32099999999999995,0.0,4433489,,,,,
401488859,401488859101986401,101986401,1,1st Quarter,1:35,95,153,,JumpShot,558,Kennedy Todd-Williams made Three Point Jumper. Assisted by Eva Hodgson.,18,17,True,3,True,,,2022-12-30T01:17:36Z,0.735,0.265,0.0,4433740,,,4400235,,
401488859,401488859101987501,101987501,1,1st Quarter,1:24,84,52,,LayUpShot,572,Sara Bejedi missed Layup.,18,17,False,2,True,,,2022-12-30T01:17:50Z,0.75,0.25,0.0,4595844,,,,,
401488859,401488859101987801,101987801,1,1st Quarter,1:21,81,52,,Offensive Rebound,586,Valencia Myers Offensive Rebound.,18,17,False,0,False,,,2022-12-30T01:17:50Z,0.733,0.267,0.0,4398583,,,,,
401488859,401488859101987901,101987901,1,1st Quarter,1:20,80,52,,LayUpShot,572,Valencia Myers made Layup.,18,19,True,2,True,,,2022-12-30T01:17:50Z,0.705,0.29500000000000004,0.0,4398583,,,,,
401488859,401488859101988501,101988501,1,1st Quarter,1:14,74,153,,LayUpShot,572,Alyssa Ustby made Layup. Assisted by Deja Kelly.,20,19,True,2,True,,,2022-12-30T01:17:57Z,0.733,0.267,0.0,4433489,,,4433410,,
401488859,401488859101989501,101989501,1,1st Quarter,1:04,64,153,,PersonalFoul,519,Foul on Kennedy Todd-Williams.,20,19,False,0,False,,,2022-12-30T01:18:08Z,0.733,0.267,0.0,4433740,,,,,
401488859,401488859101989502,101989502,1,1st Quarter,1:04,64,52,,MadeFreeThrow,540,Ta'Niya Latson missed Free Throw.,20,19,False,1,True,,,2022-12-30T01:18:08Z,0.733,0.267,0.0,4609797,,,,,
401488859,401488859101989503,101989503,1,1st Quarter,1:04,64,52,,Dead Ball Rebound,449,Florida State Deadball Team Rebound.,20,19,False,0,False,,,2022-12-30T01:18:08Z,0.732,0.268,0.0,,,,,,
401488859,401488859101989504,101989504,1,1st Quarter,1:04,64,52,,MadeFreeThrow,540,Ta'Niya Latson made Free Throw.,20,20,True,1,True,,,2022-12-30T01:18:08Z,0.726,0.274,0.0,4609797,,,,,
401488859,401488859101995401,101995401,1,1st Quarter,0:45,45,153,,Lost Ball Turnover,598,Kennedy Todd-Williams Turnover.,20,20,False,0,False,,,2022-12-30T01:19:16Z,0.708,0.29200000000000004,0.0,4433740,,,,,
401488859,401488859101995402,101995402,1,1st Quarter,0:45,45,52,,Steal,607,Makayla Timpson Steal.,20,20,False,0,False,,,2022-12-30T01:19:16Z,0.708,0.29200000000000004,0.0,4433546,,,,,
401488859,401488859101996201,101996201,1,1st Quarter,0:37,37,52,,JumpShot,558,Sara Bejedi made Jumper.,20,22,True,2,True,,,2022-12-30T01:19:29Z,0.671,0.32899999999999996,0.0,4595844,,,,,
