game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488859,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,27.0,9-14,9.0,14.0,64.3,0-0,0.0,0.0,0.0,2-4,2.0,4.0,50.0,5.0,6.0,11.0,0.0,1.0,5.0,0.0,3.0,20.0
401488859,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,30.0,1-7,1.0,7.0,14.3,1-6,1.0,6.0,16.7,3-4,3.0,4.0,75.0,4.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,6.0
401488859,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,36.0,6-14,6.0,14.0,42.9,2-6,2.0,6.0,33.3,7-9,7.0,9.0,77.8,3.0,5.0,8.0,6.0,2.0,1.0,3.0,3.0,21.0
401488859,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,18.0,1-10,1.0,10.0,10.0,0-3,0.0,3.0,0.0,2-2,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0
401488859,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,28.0,2-5,2.0,5.0,40.0,2-3,2.0,3.0,66.7,0-0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,0.0,3.0,3.0,6.0
401488859,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,10.0,1-4,1.0,4.0,25.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
401488859,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,13.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,3-3,3.0,3.0,100.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,2.0,7.0
401488859,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,18.0,3-9,3.0,9.0,33.3,3-4,3.0,4.0,75.0,0-0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,9.0
401488859,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,20.0,1-5,1.0,5.0,20.0,0-1,0.0,1.0,0.0,1-2,1.0,2.0,50.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0,3.0
401488859,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,True,,,,,,,,,,,,,,,,,,,,,,
