game_id,name,display_name,position,position_id,order
401480247,Billy Smith,Billy Smith,Referee,40,1
401480247,Roy Jackson,Roy Jackson,Referee,40,2
401480247,Tommi Parks,Tommi Parks,Referee,40,3
