game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480247,2506,Presbyterian Blue Hose,PRES,away,15-58,15,58,25.9,25.9,5-27,5,27,18.5,18.5,2-2,2,2,100.0,100.0,39,39,11,11,28,28,8,8,3,3,2,2,34,34,1,1,34,34,0,0,0,7,7,0,0,12,12,22,22,0,0
401480247,52,Florida State Seminoles,FSU,home,33-76,33,76,43.4,43.4,10-29,10,29,34.5,34.5,22-32,22,32,68.8,68.8,52,52,21,21,31,31,13,13,20,20,10,10,11,11,0,0,11,11,0,0,0,48,48,19,19,40,40,8,8,61,61
