game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,home_win_percentage,away_win_percentage,tie_percentage,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488960,401488960101905101,101905101,1,1st Quarter,9:48,588,52,,JumpShot,558,Sara Bejedi missed Jumper.,0,0,False,2,True,,,2023-02-19T19:02:43Z,0.861,0.139,0.0,4595844,,,,,
401488960,401488960101905301,101905301,1,1st Quarter,9:46,586,59,,Defensive Rebound,587,Kara Dunn Defensive Rebound.,0,0,False,0,False,,,2023-02-19T19:02:45Z,0.858,0.14200000000000002,0.0,4698730,,,,,
401488960,401488960101906501,101906501,1,1st Quarter,9:34,574,59,,JumpShot,558,Aixa Wone Aranaz made Jumper. Assisted by Kara Dunn.,0,2,True,2,True,,,2023-02-19T19:02:57Z,0.842,0.15800000000000003,0.0,4433369,,,4698730,,
401488960,401488960101907701,101907701,1,1st Quarter,9:22,562,52,,Lost Ball Turnover,598,Ta'Niya Latson Turnover.,0,2,False,0,False,,,2023-02-19T19:03:09Z,0.829,0.17100000000000004,0.0,4609797,,,,,
401488960,401488960101914001,101914001,1,1st Quarter,8:59,539,59,,LayUpShot,572,Tonie Morgan made Layup.,0,4,True,2,True,,,2023-02-19T19:03:45Z,0.804,0.19599999999999995,0.0,4565515,,,,,
401488960,401488960101915502,101915502,1,1st Quarter,8:44,524,59,,PersonalFoul,519,Foul on Aixa Wone Aranaz.,0,4,False,0,False,,,2023-02-19T19:03:59Z,0.805,0.19499999999999995,0.0,4433369,,,,,
401488960,401488960101915503,101915503,1,1st Quarter,8:44,524,52,,MadeFreeThrow,540,Ta'Niya Latson made Free Throw.,1,4,True,1,True,,,2023-02-19T19:03:59Z,0.82,0.18000000000000005,0.0,4609797,,,,,
401488960,401488960101915601,101915601,1,1st Quarter,8:43,523,52,,MadeFreeThrow,540,Ta'Niya Latson missed Free Throw.,1,4,False,1,True,,,2023-02-19T19:04:38Z,0.807,0.19299999999999995,0.0,4609797,,,,,
401488960,401488960101915701,101915701,1,1st Quarter,8:42,522,59,,Defensive Rebound,587,Kayla Blackshear Defensive Rebound.,1,4,False,0,False,,,2023-02-19T19:04:39Z,0.807,0.19299999999999995,0.0,4591726,,,,,
401488960,401488960101916701,101916701,1,1st Quarter,8:32,512,59,,LayUpShot,572,Tonie Morgan missed Layup.,1,4,False,2,True,,,2023-02-19T19:04:54Z,0.816,0.18400000000000005,0.0,4565515,,,,,
401488960,401488960101917101,101917101,1,1st Quarter,8:28,508,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,1,4,False,0,False,,,2023-02-19T19:04:54Z,0.818,0.18200000000000005,0.0,4433546,,,,,
401488960,401488960101917301,101917301,1,1st Quarter,8:26,506,52,,LayUpShot,572,Sara Bejedi missed Layup.,1,4,False,2,True,,,2023-02-19T19:04:56Z,0.808,0.19199999999999995,0.0,4595844,,,,,
401488960,401488960101917401,101917401,1,1st Quarter,8:25,505,59,,Defensive Rebound,587,Georgia Tech Defensive Rebound.,1,4,False,0,False,,,2023-02-19T19:04:56Z,0.805,0.19499999999999995,0.0,,,,,,
401488960,401488960101924301,101924301,1,1st Quarter,7:56,476,59,,JumpShot,558,Cameron Swartz missed Three Point Jumper.,1,4,False,3,True,,,2023-02-19T19:05:38Z,0.811,0.18899999999999995,0.0,4398758,,,,,
401488960,401488960101924501,101924501,1,1st Quarter,7:54,474,52,,Defensive Rebound,587,Erin Howard Defensive Rebound.,1,4,False,0,False,,,2023-02-19T19:05:40Z,0.814,0.18600000000000005,0.0,4398609,,,,,
401488960,401488960101925001,101925001,1,1st Quarter,7:49,469,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,1,4,False,3,True,,,2023-02-19T19:05:46Z,0.803,0.19699999999999995,0.0,4398609,,,,,
401488960,401488960101925401,101925401,1,1st Quarter,7:45,465,52,,Offensive Rebound,586,Sara Bejedi Offensive Rebound.,1,4,False,0,False,,,2023-02-19T19:05:49Z,0.813,0.18700000000000006,0.0,4595844,,,,,
401488960,401488960101925601,101925601,1,1st Quarter,7:43,463,52,,JumpShot,558,Sara Bejedi made Jumper.,3,4,True,2,True,,,2023-02-19T19:05:51Z,0.832,0.16800000000000004,0.0,4595844,,,,,
401488960,401488960101926701,101926701,1,1st Quarter,7:32,452,59,,PersonalFoul,519,Foul on Tonie Morgan.,3,4,False,0,False,,,2023-02-19T19:06:03Z,0.845,0.15500000000000003,0.0,4565515,,,,,
401488960,401488960101926702,101926702,1,1st Quarter,7:32,452,59,,Lost Ball Turnover,598,Tonie Morgan Turnover.,3,4,False,0,False,,,2023-02-19T19:06:03Z,0.844,0.15600000000000003,0.0,4565515,,,,,
401488960,401488960101928101,101928101,1,1st Quarter,7:18,438,52,,JumpShot,558,Ta'Niya Latson missed Three Point Jumper.,3,4,False,3,True,,,2023-02-19T19:07:04Z,0.833,0.16700000000000004,0.0,4609797,,,,,
401488960,401488960101928503,101928503,1,1st Quarter,7:14,434,59,,Defensive Rebound,587,Tonie Morgan Defensive Rebound.,3,4,False,0,False,,,2023-02-19T19:07:04Z,0.829,0.17100000000000004,0.0,4565515,,,,,
401488960,401488960101934401,101934401,1,1st Quarter,6:55,415,59,,Lost Ball Turnover,598,Tonie Morgan Turnover.,3,4,False,0,False,,,2023-02-19T19:07:04Z,0.84,0.16000000000000003,0.0,4565515,,,,,
401488960,401488960101934402,101934402,1,1st Quarter,6:55,415,52,,Steal,607,Ta'Niya Latson Steal.,3,4,False,0,False,,,2023-02-19T19:07:04Z,0.84,0.16000000000000003,0.0,4609797,,,,,
