game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401480244,401480244101905201,101905201,1,1st Quarter,9:47,587,52,,JumpShot,558,Jazmine Massengill made Three Point Jumper. Assisted by Ta'niya Latson.,0,3,True,3,True,,,2022-12-02T00:33:11Z,4398765,,,4609797,,
401480244,401480244101907201,101907201,1,1st Quarter,9:27,567,275,,JumpShot,558,Serah Williams missed Jumper.,0,3,False,2,True,,,2022-12-02T00:33:11Z,5108550,,,,,
401480244,401480244101907701,101907701,1,1st Quarter,9:22,562,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,0,3,False,0,False,,,2022-12-02T00:33:11Z,4433546,,,,,
401480244,401480244101908001,101908001,1,1st Quarter,9:19,559,52,,JumpShot,558,Ta'niya Latson missed Three Point Jumper.,0,3,False,3,True,,,2022-12-02T00:33:30Z,4609797,,,,,
401480244,401480244101908701,101908701,1,1st Quarter,9:12,552,275,,Defensive Rebound,587,Serah Williams Defensive Rebound.,0,3,False,0,False,,,2022-12-02T00:33:30Z,5108550,,,,,
401480244,401480244101908801,101908801,1,1st Quarter,9:11,551,275,,JumpShot,558,Matyson Wilke missed Three Point Jumper.,0,3,False,3,True,,,2022-12-02T00:33:30Z,4433551,,,,,
401480244,401480244101909201,101909201,1,1st Quarter,9:07,547,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,0,3,False,0,False,,,2022-12-02T00:33:30Z,4433546,,,,,
401480244,401480244101914701,101914701,1,1st Quarter,8:52,532,52,,JumpShot,558,Sara Bejedi made Three Point Jumper. Assisted by Erin Howard.,0,6,True,3,True,,,2022-12-02T00:33:48Z,4595844,,,4398609,,
401480244,401480244101918001,101918001,1,1st Quarter,8:19,499,275,,JumpShot,558,Julie Pospisilova missed Jumper.,0,6,False,2,True,,,2022-12-02T00:35:17Z,4595387,,,,,
401480244,401480244101918301,101918301,1,1st Quarter,8:16,496,275,,Offensive Rebound,586,Serah Williams Offensive Rebound.,0,6,False,0,False,,,2022-12-02T00:35:17Z,5108550,,,,,
401480244,401480244101918701,101918701,1,1st Quarter,8:12,492,275,,JumpShot,558,Matyson Wilke missed Three Point Jumper.,0,6,False,3,True,,,2022-12-02T00:35:17Z,4433551,,,,,
401480244,401480244101919101,101919101,1,1st Quarter,8:08,488,52,,Defensive Rebound,587,Jazmine Massengill Defensive Rebound.,0,6,False,0,False,,,2022-12-02T00:35:17Z,4398765,,,,,
401480244,401480244101919701,101919701,1,1st Quarter,8:02,482,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,0,6,False,3,True,,,2022-12-02T00:35:17Z,4398609,,,,,
401480244,401480244101919901,101919901,1,1st Quarter,8:00,480,275,,Defensive Rebound,587,Wisconsin Defensive Rebound.,0,6,False,0,False,,,2022-12-02T00:35:17Z,,,,,,
401480244,401480244101925501,101925501,1,1st Quarter,7:44,464,275,,Lost Ball Turnover,598,Julie Pospisilova Turnover.,0,6,False,0,False,,,2022-12-02T00:35:35Z,4595387,,,,,
401480244,401480244101926901,101926901,1,1st Quarter,7:30,450,52,,JumpShot,558,Sara Bejedi missed Jumper.,0,6,False,2,True,,,2022-12-02T00:36:08Z,4595844,,,,,
401480244,401480244101926902,101926902,1,1st Quarter,7:30,450,275,,Block Shot,618,Matyson Wilke Block.,0,6,False,0,False,,,2022-12-02T00:36:08Z,4433551,,,,,
401480244,401480244101926903,101926903,1,1st Quarter,7:30,450,52,,Offensive Rebound,586,Florida State Offensive Rebound.,0,6,False,0,False,,,2022-12-02T00:36:08Z,,,,,,
401480244,401480244101927301,101927301,1,1st Quarter,7:26,446,52,,LayUpShot,572,Makayla Timpson made Layup.,0,8,True,2,True,,,2022-12-02T00:37:17Z,4433546,,,,,
401480244,401480244101929501,101929501,1,1st Quarter,7:04,424,275,,JumpShot,558,Brooke Schramek made Jumper. Assisted by Julie Pospisilova.,2,8,True,2,True,,,2022-12-02T00:37:17Z,4433771,,,4595387,,
401480244,401480244101934801,101934801,1,1st Quarter,6:51,411,52,,JumpShot,558,Sara Bejedi missed Three Point Jumper.,2,8,False,3,True,,,2022-12-02T00:37:17Z,4595844,,,,,
