game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480244,52,Florida State Seminoles,FSU,away,32-62,32,62,51.6,51.6,8-22,8,22,36.4,36.4,20-27,20,27,74.1,74.1,44,44,14,14,30,30,18,18,6,6,3,3,18,18,0,0,18,18,0,0,0,14,14,15,15,44,44,22,22,24,24
401480244,275,Wisconsin Badgers,WIS,home,30-66,30,66,45.5,45.5,13-32,13,32,40.6,40.6,14-23,14,23,60.9,60.9,28,28,11,11,17,17,21,21,5,5,2,2,12,12,0,0,12,12,0,0,0,11,11,10,10,26,26,19,19,0,0
