game_id,name,display_name,position,position_id,order
401480243,Bruce Morris,Bruce Morris,Referee,40,1
401480243,Missy Brooks,Missy Brooks,Referee,40,2
401480243,Courtney Robinson,Courtney Robinson,Referee,40,3
