game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480243,108,Harvard Crimson,HARV,away,22-74,22,74,29.7,29.7,8-24,8,24,33.3,33.3,5-8,5,8,62.5,62.5,41,41,16,16,25,25,8,8,3,3,3,3,10,10,2,2,10,10,0,0,0,7,7,0,0,20,20,15,15,3,3
401480243,52,Florida State Seminoles,FSU,home,33-67,33,67,49.3,49.3,9-19,9,19,47.4,47.4,13-19,13,19,68.4,68.4,51,51,13,13,38,38,13,13,4,4,7,7,11,11,1,1,11,11,0,0,0,9,9,0,0,44,44,12,12,33,33
