game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480241,197,Oklahoma State Cowgirls,OKST,away,29-68,29,68,42.6,42.6,8-24,8,24,33.3,33.3,13-21,13,21,61.9,61.9,41,41,9,9,32,32,11,11,4,4,2,2,9,9,0,0,9,9,0,0,0,7,7,8,8,32,32,12,12,15,15
401480241,52,Florida State Seminoles,FSU,home,31-77,31,77,40.3,40.3,8-28,8,28,28.6,28.6,7-11,7,11,63.6,63.6,38,38,11,11,27,27,10,10,3,3,6,6,6,6,0,0,6,6,0,0,0,8,8,13,13,40,40,19,19,2,2
