game_id,name,display_name,position,position_id,order
401480241,Brad Maxey,Brad Maxey,Referee,40,1
401480241,Missy Brooks,Missy Brooks,Referee,40,2
401480241,Corey Malone,Corey Malone,Referee,40,3
