game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480239,2247,Georgia State Panthers,GAST,away,26-61,26,61,42.6,42.6,2-10,2,10,20.0,20.0,16-22,16,22,72.7,72.7,44,44,13,13,31,31,12,12,6,6,2,2,22,22,0,0,22,22,0,0,0,14,14,7,7,42,42,18,18,2,2
401480239,52,Florida State Seminoles,FSU,home,27-76,27,76,35.5,35.5,7-29,7,29,24.1,24.1,14-18,14,18,77.8,77.8,42,42,19,19,23,23,15,15,15,15,8,8,13,13,0,0,13,13,0,0,0,26,26,17,17,40,40,17,17,19,19
