game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488874,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,31.0,5-9,5.0,9.0,55.6,0-0,0.0,0.0,0.0,4-4,4.0,4.0,100.0,4.0,7.0,11.0,0.0,1.0,2.0,1.0,2.0,14.0
401488874,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,30.0,2-9,2.0,9.0,22.2,1-6,1.0,6.0,16.7,0-0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,4.0,2.0,5.0
401488874,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,37.0,4-17,4.0,17.0,23.5,0-4,0.0,4.0,0.0,2-2,2.0,2.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,5.0,4.0,10.0
401488874,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,35.0,7-12,7.0,12.0,58.3,4-7,4.0,7.0,57.1,8-10,8.0,10.0,80.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,4.0,26.0
401488874,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,33.0,4-11,4.0,11.0,36.4,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,1.0,1.0,3.0,5.0,8.0
401488874,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,21.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0
401488874,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,8.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
401488874,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,14.0,2-5,2.0,5.0,40.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,4.0
401488874,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,16.0,1-5,1.0,5.0,20.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
401488874,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,True,,,,,,,,,,,,,,,,,,,,,,
401488874,103,Boston College Eagles,BC,4898548,Maria Gakdeng,Forward,5,True,False,27.0,2-5,2.0,5.0,40.0,0-0,0.0,0.0,0.0,0-1,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0
401488874,103,Boston College Eagles,BC,4702861,JoJo Lacey,Forward,4,True,False,38.0,2-10,2.0,10.0,20.0,1-6,1.0,6.0,16.7,4-6,4.0,6.0,66.7,1.0,7.0,8.0,4.0,1.0,0.0,6.0,2.0,9.0
401488874,103,Boston College Eagles,BC,5106222,Taina Mair,Guard,20,True,False,44.0,5-14,5.0,14.0,35.7,4-8,4.0,8.0,50.0,3-4,3.0,4.0,75.0,0.0,6.0,6.0,7.0,0.0,0.0,6.0,3.0,17.0
401488874,103,Boston College Eagles,BC,4898550,Andrea Daley,Guard,21,True,False,40.0,4-7,4.0,7.0,57.1,1-2,1.0,2.0,50.0,3-6,3.0,6.0,50.0,2.0,7.0,9.0,2.0,0.0,1.0,4.0,1.0,12.0
401488874,103,Boston College Eagles,BC,4433482,Dontavia Waggoner,Guard,24,True,False,39.0,6-18,6.0,18.0,33.3,0-0,0.0,0.0,0.0,9-15,9.0,15.0,60.0,4.0,10.0,14.0,3.0,4.0,0.0,3.0,4.0,21.0
401488874,103,Boston College Eagles,BC,4711798,Ally VanTimmeren,Forward,12,False,False,25.0,5-8,5.0,8.0,62.5,1-4,1.0,4.0,25.0,1-4,1.0,4.0,25.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,12.0
401488874,103,Boston College Eagles,BC,5106220,Ava McGee,Guard,3,False,False,12.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0
401488874,103,Boston College Eagles,BC,5106224,Ally Carman,Center,43,False,True,,,,,,,,,,,,,,,,,,,,,,
401488874,103,Boston College Eagles,BC,4433352,Akunna Konkwo,Center,44,False,True,,,,,,,,,,,,,,,,,,,,,,
401488874,103,Boston College Eagles,BC,5106223,T'yana Todd,Guard,30,False,True,,,,,,,,,,,,,,,,,,,,,,
401488874,103,Boston College Eagles,BC,5106221,Kayla Lezama,Guard,14,False,True,,,,,,,,,,,,,,,,,,,,,,
401488874,103,Boston College Eagles,BC,4433464,Kaylah Ivey,Guard,2,False,True,,,,,,,,,,,,,,,,,,,,,,
