game_id,team_id,team_name,team_abbreviation,team_location,team_nickname,team_color,home_away,score,winner
401488874,103,Boston College Eagles,BC,Boston College,Eagles,8c2232,home,77,True
401488874,52,Florida State Seminoles,FSU,Florida State,Seminoles,782f40,away,71,False
