game_id,name,display_name,position,position_id,order
401488874,Tim Bryant,Tim Bryant,Referee,40,1
401488874,Nicholas Cappel,Nicholas Cappel,Referee,40,2
401488874,Whitney Armstrong,Whitney Armstrong,Referee,40,3
