game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488874,52,Florida State Seminoles,FSU,away,26-72,26,72,36.1,36.1,5-21,5,21,23.8,23.8,14-16,14,16,87.5,87.5,41,41,12,12,29,29,11,11,11,11,5,5,21,21,0,0,21,21,0,0,0,24,24,16,16,32,32,26,26,7,7
401488874,103,Boston College Eagles,BC,home,25-64,25,64,39.1,39.1,7-20,7,20,35.0,35.0,20-36,20,36,55.6,55.6,47,47,13,13,34,34,19,19,6,6,3,3,22,22,1,1,22,22,0,0,0,17,17,15,15,32,32,18,18,8,8
