game_id,name,display_name,position,position_id,order
401488918,Joseph Vaszily,Joseph Vaszily,Referee,40,1
401488918,Talisa Green,Talisa Green,Referee,40,2
401488918,Nicholas Cappel,Nicholas Cappel,Referee,40,3
