game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401480246,401480246101904601,101904601,1,1st Quarter,9:53,593,52,,JumpShot,558,Ta'niya Latson made Three Point Jumper. Assisted by Erin Howard.,3,0,True,3,True,,,2022-12-11T19:02:35Z,4609797,,,4398609,,
401480246,401480246101907201,101907201,1,1st Quarter,9:27,567,2640,,JumpShot,558,Andriana Avent missed Three Point Jumper.,3,0,False,3,True,,,2022-12-11T19:03:00Z,4595645,,,,,
401480246,401480246101907701,101907701,1,1st Quarter,9:22,562,2640,,Offensive Rebound,586,Micah Gray Offensive Rebound.,3,0,False,0,False,,,2022-12-11T19:03:04Z,5109974,,,,,
401480246,401480246101907702,101907702,1,1st Quarter,9:22,562,2640,,LayUpShot,572,Micah Gray made Layup.,3,2,True,2,True,,,2022-12-11T19:03:04Z,5109974,,,,,
401480246,401480246101908401,101908401,1,1st Quarter,9:15,555,52,,JumpShot,558,Jazmine Massengill missed Jumper.,3,2,False,2,True,,,2022-12-11T19:03:12Z,4398765,,,,,
401480246,401480246101908801,101908801,1,1st Quarter,9:11,551,2640,,Defensive Rebound,587,Jaida Belton Defensive Rebound.,3,2,False,0,False,,,2022-12-11T19:03:15Z,5109972,,,,,
401480246,401480246101909701,101909701,1,1st Quarter,9:02,542,2640,,LayUpShot,572,Jaida Belton missed Layup.,3,2,False,2,True,,,2022-12-11T19:03:24Z,5109972,,,,,
401480246,401480246101914101,101914101,1,1st Quarter,8:58,538,52,,Defensive Rebound,587,Jazmine Massengill Defensive Rebound.,3,2,False,0,False,,,2022-12-11T19:03:28Z,4398765,,,,,
401480246,401480246101914301,101914301,1,1st Quarter,8:56,536,52,,LayUpShot,572,Ta'niya Latson made Layup. Assisted by Jazmine Massengill.,5,2,True,2,True,,,2022-12-11T19:03:31Z,4609797,,,4398765,,
401480246,401480246101916001,101916001,1,1st Quarter,8:39,519,2640,,JumpShot,558,Micah Gray missed Three Point Jumper.,5,2,False,3,True,,,2022-12-11T19:03:47Z,5109974,,,,,
401480246,401480246101916401,101916401,1,1st Quarter,8:35,515,2640,,Offensive Rebound,586,Andriana Avent Offensive Rebound.,5,2,False,0,False,,,2022-12-11T19:03:51Z,4595645,,,,,
401480246,401480246101916402,101916402,1,1st Quarter,8:35,515,2640,,LayUpShot,572,Andriana Avent made Layup.,5,4,True,2,True,,,2022-12-11T19:03:51Z,4595645,,,,,
401480246,401480246101917801,101917801,1,1st Quarter,8:21,501,52,,JumpShot,558,Erin Howard made Three Point Jumper. Assisted by Sara Bejedi.,8,4,True,3,True,,,2022-12-11T19:04:07Z,4398609,,,4595844,,
401480246,401480246101918201,101918201,1,1st Quarter,8:17,497,2640,,ShortTimeOut,579,Texas Southern  Timeout,8,4,False,0,False,,,2022-12-11T19:04:10Z,,,,,,
401480246,401480246101918202,101918202,1,1st Quarter,8:17,497,,,OfficialTVTimeOut,580, Official TV Timeout,8,4,False,0,False,,,2022-12-11T19:04:10Z,,,,,,
401480246,401480246101918901,101918901,1,1st Quarter,8:10,490,2640,,LayUpShot,572,Jaida Belton made Layup. Assisted by Taniya Lawson.,8,6,True,2,True,,,2022-12-11T19:07:39Z,5109972,,,5109971,,
401480246,401480246101919801,101919801,1,1st Quarter,8:01,481,52,,Lost Ball Turnover,598,Ta'niya Latson Turnover.,8,6,False,0,False,,,2022-12-11T19:07:48Z,4609797,,,,,
401480246,401480246101919802,101919802,1,1st Quarter,8:01,481,52,,PersonalFoul,519,Foul on Ta'niya Latson.,8,6,False,0,False,,,2022-12-11T19:07:48Z,4609797,,,,,
401480246,401480246101925401,101925401,1,1st Quarter,7:45,465,2640,,Lost Ball Turnover,598,Andriana Avent Turnover.,8,6,False,0,False,,,2022-12-11T19:08:20Z,4595645,,,,,
401480246,401480246101925402,101925402,1,1st Quarter,7:45,465,52,,Steal,607,Sara Bejedi Steal.,8,6,False,0,False,,,2022-12-11T19:08:20Z,4595844,,,,,
401480246,401480246101925801,101925801,1,1st Quarter,7:41,461,52,,Lost Ball Turnover,598,Sara Bejedi Turnover.,8,6,False,0,False,,,2022-12-11T19:08:24Z,4595844,,,,,
