game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401480246,2640,Texas Southern Tigers,TXSO,5109972,Jaida Belton,Forward,5,True,False,20.0,2-7,2.0,7.0,28.6,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,4.0,4.0
401480246,2640,Texas Southern Tigers,TXSO,5109974,Micah Gray,Guard,21,True,False,28.0,4-13,4.0,13.0,30.8,1-6,1.0,6.0,16.7,0-0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,9.0
401480246,2640,Texas Southern Tigers,TXSO,5109973,Kamryn Bates,Guard,11,True,False,18.0,0-2,0.0,2.0,0.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,0.0
401480246,2640,Texas Southern Tigers,TXSO,5109971,Taniya Lawson,Guard,3,True,False,39.0,7-16,7.0,16.0,43.8,3-5,3.0,5.0,60.0,1-1,1.0,1.0,100.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,3.0,18.0
401480246,2640,Texas Southern Tigers,TXSO,4595645,Andriana Avent,Guard,4,True,False,34.0,6-24,6.0,24.0,25.0,1-11,1.0,11.0,9.1,3-6,3.0,6.0,50.0,3.0,5.0,8.0,0.0,0.0,1.0,5.0,4.0,16.0
401480246,2640,Texas Southern Tigers,TXSO,5109976,Mary Myopo,Forward,44,False,False,4.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401480246,2640,Texas Southern Tigers,TXSO,4400007,Skye Green,Forward,42,False,False,20.0,1-5,1.0,5.0,20.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0
401480246,2640,Texas Southern Tigers,TXSO,5109975,Anela Thomas,Guard,24,False,False,6.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
401480246,2640,Texas Southern Tigers,TXSO,5109969,Tania Hill,Guard,1,False,False,13.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
401480246,2640,Texas Southern Tigers,TXSO,4900568,Jaelynn Compton,Guard,10,False,False,11.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
401480246,2640,Texas Southern Tigers,TXSO,4704298,Mykaylyn Davis,Guard,12,False,False,7.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
401480246,2640,Texas Southern Tigers,TXSO,5109970,Donterria Brown,Forward,2,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,2640,Texas Southern Tigers,TXSO,4399621,Ariana Taylor,Forward,25,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,2640,Texas Southern Tigers,TXSO,5113732,Olivia Brooks,Center,,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,2640,Texas Southern Tigers,TXSO,4900567,Zyan Reynolds,Center,23,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,2640,Texas Southern Tigers,TXSO,5114348,Alexandria Myers,Guard,45,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,2640,Texas Southern Tigers,TXSO,4900566,Alisa Knight,Guard,12,False,True,,,,,,,,,,,,,,,,,,,,,,
401480246,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,15.0,5-8,5.0,8.0,62.5,0-0,0.0,0.0,0.0,2-3,2.0,3.0,66.7,2.0,4.0,6.0,0.0,2.0,2.0,1.0,2.0,12.0
401480246,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,23.0,5-8,5.0,8.0,62.5,3-6,3.0,6.0,50.0,2-2,2.0,2.0,100.0,4.0,4.0,8.0,4.0,2.0,0.0,1.0,1.0,15.0
401480246,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,26.0,12-19,12.0,19.0,63.2,1-1,1.0,1.0,100.0,9-10,9.0,10.0,90.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,1.0,34.0
401480246,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,23.0,2-8,2.0,8.0,25.0,0-3,0.0,3.0,0.0,3-6,3.0,6.0,50.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,7.0
401480246,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,30.0,2-6,2.0,6.0,33.3,0-1,0.0,1.0,0.0,2-2,2.0,2.0,100.0,0.0,5.0,5.0,3.0,3.0,0.0,2.0,1.0,6.0
401480246,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,20.0,2-4,2.0,4.0,50.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,6.0
401480246,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,21.0,0-4,0.0,4.0,0.0,0-0,0.0,0.0,0.0,3-4,3.0,4.0,75.0,2.0,11.0,13.0,0.0,0.0,4.0,0.0,0.0,3.0
401480246,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,20.0,1-3,1.0,3.0,33.3,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0
401480246,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,22.0,8-11,8.0,11.0,72.7,1-3,1.0,3.0,33.3,6-7,6.0,7.0,85.7,1.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,23.0
401480246,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,True,,,,,,,,,,,,,,,,,,,,,,
