game_id,name,display_name,position,position_id,order
401480246,Ed Sidlasky,Ed Sidlasky,Referee,40,1
401480246,Jules Gallien,Jules Gallien,Referee,40,2
401480246,Whitney Armstrong,Whitney Armstrong,Referee,40,3
