game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,home_win_percentage,away_win_percentage,tie_percentage,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401488851,401488851101904801,101904801,1,1st Quarter,9:51,591,52,,JumpShot,558,Sara Bejedi made Jumper.,2,0,True,2,True,,,2022-12-21T17:02:15Z,0.72,0.28,0.0,4595844,,,,,
401488851,401488851101905901,101905901,1,1st Quarter,9:40,580,2390,,JumpShot,558,Lola Pendande missed Jumper.,2,0,False,2,True,,,2022-12-21T17:02:27Z,0.732,0.268,0.0,4398863,,,,,
401488851,401488851101906401,101906401,1,1st Quarter,9:35,575,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,2,0,False,0,False,,,2022-12-21T17:02:31Z,0.736,0.264,0.0,4433546,,,,,
401488851,401488851101907001,101907001,1,1st Quarter,9:29,569,2390,,PersonalFoul,519,Foul on Ja'Leah Williams.,2,0,False,0,False,,,2022-12-21T17:02:38Z,0.739,0.261,0.0,4898556,,,,,
401488851,401488851101907002,101907002,1,1st Quarter,9:29,569,52,,MadeFreeThrow,540,Ta'Niya Latson made Free Throw.,3,0,True,1,True,,,2022-12-21T17:02:38Z,0.757,0.243,0.0,4609797,,,,,
401488851,401488851101907003,101907003,1,1st Quarter,9:29,569,52,,MadeFreeThrow,540,Ta'Niya Latson made Free Throw.,4,0,True,1,True,,,2022-12-21T17:02:38Z,0.763,0.237,0.0,4609797,,,,,
401488851,401488851101908701,101908701,1,1st Quarter,9:12,552,2390,,LayUpShot,572,Ja'Leah Williams missed Layup.,4,0,False,2,True,,,2022-12-21T17:03:35Z,0.774,0.22599999999999998,0.0,4898556,,,,,
401488851,401488851101909001,101909001,1,1st Quarter,9:09,549,52,,Defensive Rebound,587,Jazmine Massengill Defensive Rebound.,4,0,False,0,False,,,2022-12-21T17:03:38Z,0.778,0.22199999999999998,0.0,4398765,,,,,
401488851,401488851101914001,101914001,1,1st Quarter,8:59,539,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,4,0,False,3,True,,,2022-12-21T17:03:49Z,0.765,0.235,0.0,4398609,,,,,
401488851,401488851101914301,101914301,1,1st Quarter,8:56,536,2390,,Defensive Rebound,587,Haley Cavinder Defensive Rebound.,4,0,False,0,False,,,2022-12-21T17:03:51Z,0.761,0.239,0.0,4433658,,,,,
401488851,401488851101915201,101915201,1,1st Quarter,8:47,527,2390,,LayUpShot,572,Lola Pendande made Layup. Assisted by Karla Erjavec.,4,2,True,2,True,,,2022-12-21T17:04:01Z,0.735,0.265,0.0,4398863,,,4400202,,
401488851,401488851101916601,101916601,1,1st Quarter,8:33,513,52,,JumpShot,558,Ta'Niya Latson missed Jumper.,4,2,False,2,True,,,2022-12-21T17:04:15Z,0.721,0.279,0.0,4609797,,,,,
401488851,401488851101916801,101916801,1,1st Quarter,8:31,511,2390,,Defensive Rebound,587,Destiny Harden Defensive Rebound.,4,2,False,0,False,,,2022-12-21T17:04:17Z,0.716,0.28400000000000003,0.0,4281329,,,,,
401488851,401488851101918701,101918701,1,1st Quarter,8:12,492,2390,,JumpShot,558,Karla Erjavec missed Three Point Jumper.,4,2,False,3,True,,,2022-12-21T17:04:36Z,0.729,0.271,0.0,4400202,,,,,
