game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401488851,2390,Miami Hurricanes,MIA,away,31-73,31,73,42.5,42.5,9-21,9,21,42.9,42.9,14-17,14,17,82.4,82.4,40,40,18,18,22,22,16,16,9,9,2,2,17,17,0,0,17,17,2,2,2,18,18,18,18,36,36,22,22,0,0
401488851,52,Florida State Seminoles,FSU,home,30-58,30,58,51.7,51.7,9-15,9,15,60.0,60.0,23-25,23,25,92.0,92.0,31,31,7,7,24,24,18,18,6,6,6,6,16,16,0,0,16,16,2,2,2,23,23,19,19,34,34,17,17,16,16
