game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401480242,52,Florida State Seminoles,FSU,away,30-65,30,65,46.2,46.2,5-20,5,20,25.0,25.0,11-20,11,20,55.0,55.0,38,38,12,12,26,26,12,12,7,7,4,4,14,14,0,0,14,14,0,0,0,16,16,0,0,40,40,19,19,5,5
401480242,2509,Purdue Boilermakers,PUR,home,26-62,26,62,41.9,41.9,12-27,12,27,44.4,44.4,11-16,11,16,68.8,68.8,38,38,11,11,27,27,17,17,6,6,3,3,15,15,1,1,15,15,0,0,0,20,20,0,0,24,24,19,19,9,9
