game_id,team_id,team_name,team_abbreviation,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPct,FG%,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,threePointFieldGoalPct,3P%,freeThrowsMade-freeThrowsAttempted,freeThrowsMade,freeThrowsAttempted,freeThrowPct,FT%,totalRebounds,REB,offensiveRebounds,OR,defensiveRebounds,DR,assists,AST,steals,STL,blocks,BLK,turnovers,TO,teamTurnovers,TTO,totalTurnovers,ToTO,technicalFouls,TECH,totalTechnicalFouls,turnoverPoints,PTS OFF TO,fastBreakPoints,FBPs,pointsInPaint,PIP,fouls,PF,largestLead,LL
401513337,154,Wake Forest Demon Deacons,WAKE,away,25-57,25,57,43.9,43.9,8-24,8,24,33.3,33.3,7-10,7,10,70.0,70.0,43,43,9,9,34,34,12,12,8,8,9,9,16,16,0,0,16,16,0,0,0,12,12,0,0,30,30,14,14,14,14
401513337,52,Florida State Seminoles,FSU,home,19-61,19,61,31.1,31.1,6-20,6,20,30.0,30.0,10-16,10,16,62.5,62.5,33,33,10,10,23,23,9,9,6,6,0,0,14,14,0,0,14,14,0,0,0,14,14,4,4,18,18,12,12,20,20
